Estacion;fecha;TMax;TMed;TMin;TsMax;TsMed;TsMin;HrMax;Hrmed;HrMin;PAc;RgAc;VVMax;VVMed
506;24/01/2005;7.5;2.5;-1.3;8.2;7.1;6.2;87;67;41;0.0;5.908;48.7;20.7
506;25/01/2005;2.8;-1.0;-3.4;6.2;5.6;5.0;94;75;46;0.0;7.645;39.8;16.2
506;26/01/2005;-0.1;-2.7;-4.2;5.0;4.5;3.8;86;68;51;0.0;9.759;47.0;19.3
506;27/01/2005;1.6;-1.1;-3.8;4.0;3.6;3.4;80;56;35;0.0;11.127;55.9;23.4
506;28/01/2005;7.0;2.0;-3.1;4.6;3.8;3.1;82;68;56;0.0;6.515;40.4;16.0
506;29/01/2005;7.6;4.2;1.2;5.5;5.0;4.5;86;65;40;0.4;9.717;48.1;21.1
506;30/01/2005;5.6;2.3;-0.7;4.8;4.4;4.0;69;50;26;0.0;11.814;56.4;26.5
506;31/01/2005;9.3;5.2;2.5;5.5;4.7;4.2;71;58;40;0.0;11.071;53.8;24.0
506;01/02/2005;9.1;6.4;3.8;6.0;5.5;5.0;75;68;61;0.0;5.873;50.6;20.9
506;02/02/2005;9.7;6.3;3.4;6.4;6.0;5.6;76;58;37;0.0;11.692;48.9;22.7
506;03/02/2005;10.1;5.6;1.2;6.6;5.8;5.2;80;62;46;0.0;11.937;41.5;16.5
506;04/02/2005;8.0;1.9;-4.4;6.8;5.6;4.6;93;72;46;0.0;11.327;19.5;5.0
506;05/02/2005;5.9;-0.9;-7.3;5.8;4.9;4.0;93;82;58;0.0;5.969;14.4;2.0
506;06/02/2005;9.7;3.7;-0.7;6.5;5.6;4.9;91;82;58;0.8;7.216;26.7;5.8
506;07/02/2005;9.3;5.0;2.5;6.8;6.2;5.8;91;79;60;0.6;5.611;26.2;6.3
506;08/02/2005;10.0;4.3;-2.1;7.8;6.6;5.7;94;82;60;0.0;6.042;11.2;2.3
506;09/02/2005;11.3;1.9;-4.4;7.6;5.7;4.2;96;82;51;0.2;11.685;12.8;2.4
506;10/02/2005;14.3;3.2;-6.0;7.3;5.3;3.6;94;68;24;0.0;13.034;22.7;4.0
506;11/02/2005;16.2;6.3;-3.9;7.5;5.6;3.6;90;59;25;0.2;12.761;32.5;7.0
506;12/02/2005;14.5;8.5;2.0;8.3;6.9;5.6;81;62;43;0.0;7.716;28.4;5.7
506;13/02/2005;13.2;9.9;4.2;8.7;7.7;6.9;83;62;45;1.4;9.254;56.2;20.5
506;14/02/2005;8.1;4.6;1.6;7.4;6.6;6.0;86;71;55;0.8;9.133;52.1;21.5
506;15/02/2005;6.2;3.1;0.0;6.6;6.0;5.2;88;69;42;0.6;10.572;52.5;22.3
506;16/02/2005;5.1;1.7;-1.3;5.4;4.7;4.1;78;67;50;0.0;6.810;52.6;20.2
506;17/02/2005;5.4;1.9;-0.3;5.5;4.6;3.9;72;61;44;0.0;11.929;56.4;24.3
506;18/02/2005;7.5;2.6;-1.9;5.8;4.3;3.2;81;64;42;0.0;13.076;47.6;18.6
506;19/02/2005;10.8;6.5;3.3;7.5;5.8;4.6;73;65;53;0.0;12.546;54.0;19.5
506;20/02/2005;8.1;4.2;-1.1;6.7;6.0;5.3;91;74;57;2.8;6.527;38.3;16.7
506;21/02/2005;5.0;0.3;-3.7;6.1;4.9;3.9;90;72;43;0.0;14.867;34.3;9.5
506;22/02/2005;0.5;-1.8;-4.2;4.2;3.6;3.1;94;87;67;0.8;3.514;29.2;8.3
506;23/02/2005;6.1;-1.0;-7.4;5.4;3.5;2.1;94;75;37;0.2;15.333;19.3;3.4
506;24/02/2005;7.6;1.9;-3.1;6.9;4.8;3.5;91;69;36;0.0;15.343;27.5;4.9
506;25/02/2005;8.1;-0.1;-7.4;6.3;4.2;2.5;93;67;31;0.4;15.990;13.7;3.3
506;26/02/2005;8.3;2.0;-4.5;6.3;4.6;3.0;89;62;36;0.0;12.854;21.1;4.0
506;27/02/2005;7.8;0.9;-6.2;5.5;4.0;2.5;91;66;33;0.2;14.819;41.2;13.0
506;28/02/2005;0.1;-2.5;-5.2;4.1;2.8;2.1;69;43;25;0.2;17.789;62.8;25.6
506;01/03/2005;6.2;-1.4;-9.1;4.3;2.5;1.4;76;48;22;0.0;16.851;25.9;7.9
506;02/03/2005;11.7;1.3;-7.2;5.6;3.3;1.6;81;56;25;0.0;16.535;33.8;6.6
506;03/03/2005;8.7;2.5;-5.4;5.7;4.0;2.4;82;61;35;0.0;14.120;36.1;9.3
506;04/03/2005;5.4;1.6;-0.9;5.4;4.3;3.5;89;65;42;0.0;13.196;51.9;15.8
506;05/03/2005;8.7;4.6;-1.4;5.7;4.5;3.3;74;65;55;0.0;6.071;43.1;12.3
506;06/03/2005;7.9;3.9;1.1;6.2;5.2;4.5;92;71;44;2.6;10.015;41.5;13.7
506;07/03/2005;5.8;1.5;-1.9;5.2;4.2;3.2;79;51;29;0.0;18.630;52.7;22.2
506;08/03/2005;9.1;3.5;-1.1;6.2;4.3;2.8;71;52;33;0.0;18.418;44.6;17.3
506;09/03/2005;13.3;4.7;-2.6;7.2;4.9;3.0;81;55;28;0.0;18.794;38.6;14.8
506;10/03/2005;13.6;4.7;-1.9;7.7;5.5;3.6;85;60;29;0.0;18.827;34.4;11.5
506;11/03/2005;11.7;3.7;-2.8;7.7;5.6;3.9;88;63;33;0.0;16.853;29.8;8.4
506;12/03/2005;14.2;2.8;-7.7;8.3;5.5;3.0;90;61;26;0.0;18.662;12.9;2.8
506;13/03/2005;17.4;6.0;-5.2;9.2;6.2;3.5;86;51;16;0.0;18.522;14.5;3.4
506;14/03/2005;17.5;9.7;3.0;10.4;7.9;5.9;77;58;43;0.0;14.151;22.0;3.5
506;15/03/2005;19.1;10.3;2.7;11.3;8.8;6.7;91;69;39;0.0;16.670;20.4;6.2
506;16/03/2005;21.2;11.3;3.5;11.8;9.3;7.3;93;63;27;0.0;17.406;24.1;7.6
506;17/03/2005;22.3;11.4;1.2;14.2;9.9;5.7;88;59;30;2.8;17.598;18.8;3.4
506;18/03/2005;22.3;11.5;1.1;13.6;10.5;7.5;88;49;12;0.0;19.057;32.2;7.1
506;19/03/2005;22.5;11.8;1.6;13.9;10.4;7.2;75;46;21;0.0;19.259;27.2;7.6
506;20/03/2005;22.9;14.7;7.4;15.6;12.1;9.3;68;46;27;0.0;16.251;16.1;4.0
506;21/03/2005;19.5;14.9;11.8;14.1;12.8;11.8;86;67;49;0.2;8.045;36.3;14.4
506;22/03/2005;21.8;14.7;9.1;17.0;14.0;11.8;88;65;28;0.0;15.926;39.0;7.8
506;23/03/2005;19.2;13.2;7.4;15.1;13.2;11.2;90;72;51;0.4;12.868;39.9;13.7
506;24/03/2005;22.2;14.2;7.8;17.7;14.3;11.5;96;65;27;0.0;18.448;24.3;5.1
506;25/03/2005;18.6;13.1;8.2;14.6;13.1;11.7;84;68;51;0.0;10.462;38.5;12.6
506;26/03/2005;19.4;13.3;7.6;14.3;12.4;10.7;92;61;31;0.0;9.755;38.5;8.7
506;27/03/2005;18.4;11.6;3.9;15.8;12.8;9.9;90;59;26;0.0;16.273;30.0;6.0
506;28/03/2005;18.7;11.2;3.7;16.3;12.9;9.9;85;62;37;0.0;15.146;21.5;4.5
506;29/03/2005;20.7;11.5;3.1;15.7;12.9;10.0;90;70;35;0.4;14.898;37.1;9.2
506;30/03/2005;19.2;10.6;2.4;15.2;12.4;9.4;95;68;30;0.0;18.970;39.9;9.0
506;31/03/2005;21.5;11.9;1.2;16.1;12.5;8.9;91;58;24;0.0;21.074;29.8;7.8
506;01/04/2005;20.7;12.9;4.4;15.8;13.0;10.0;83;60;36;0.0;17.987;36.4;13.7
506;02/04/2005;11.7;9.7;8.1;13.6;12.0;11.3;91;82;68;0.2;5.019;35.0;15.0
506;03/04/2005;15.3;11.3;9.1;13.8;12.1;11.0;91;82;63;0.0;9.009;30.9;12.9
506;04/04/2005;18.3;12.0;8.0;16.3;13.2;10.9;90;75;47;0.0;15.278;22.4;7.3
506;05/04/2005;19.3;13.6;9.5;17.3;14.1;11.8;90;70;44;0.0;16.008;23.2;5.9
506;06/04/2005;20.9;14.9;8.9;17.3;14.7;12.2;83;63;42;0.0;16.913;31.2;14.7
506;07/04/2005;22.0;14.2;8.7;18.9;15.4;12.4;91;66;33;0.0;22.030;51.0;12.4
506;08/04/2005;12.4;8.3;3.0;15.1;12.9;10.0;93;69;47;0.0;15.574;58.1;17.5
506;09/04/2005;6.9;3.5;0.8;10.0;8.3;6.4;93;74;49;3.2;10.250;53.9;19.4
506;10/04/2005;8.7;5.6;2.8;8.6;7.0;5.5;81;69;57;0.0;7.600;46.4;19.7
506;11/04/2005;12.6;8.8;6.0;10.4;8.5;7.1;77;64;45;0.0;10.277;52.9;22.4
506;12/04/2005;14.5;11.0;8.5;12.3;10.3;8.3;75;66;51;0.0;12.781;48.4;17.3
506;13/04/2005;19.5;12.0;6.4;15.7;12.2;9.1;74;55;21;0.0;24.289;23.9;9.1
506;14/04/2005;20.0;9.3;0.9;14.9;11.7;8.7;89;70;34;0.0;13.847;35.6;8.9
506;15/04/2005;14.4;8.1;2.9;13.9;11.2;8.6;89;64;30;0.0;20.591;44.0;11.3
506;16/04/2005;10.8;7.5;2.1;12.5;10.3;8.3;83;62;48;0.0;19.650;46.3;15.4
506;17/04/2005;14.1;7.2;-1.7;12.4;9.6;6.3;92;79;64;0.0;9.103;18.5;4.0
506;18/04/2005;18.9;11.0;4.0;15.7;12.4;9.5;94;70;21;0.0;20.299;43.1;8.9
506;19/04/2005;13.5;7.2;-1.0;14.1;11.3;8.0;95;79;52;0.2;14.483;29.2;4.9
506;20/04/2005;13.2;9.5;6.8;13.2;11.7;10.0;93;80;60;0.2;11.751;27.0;6.3
506;21/04/2005;18.2;11.9;6.9;15.7;13.0;10.4;95;83;58;0.0;11.814;28.2;5.5
506;22/04/2005;24.0;16.0;9.8;19.0;15.8;12.6;95;71;39;0.0;18.159;25.6;5.2
506;23/04/2005;22.0;15.2;9.7;18.4;15.7;13.3;89;65;34;0.0;15.599;28.2;9.1
506;24/04/2005;18.3;12.4;6.4;17.8;15.3;13.1;92;72;38;0.0;16.335;36.8;5.2
506;25/04/2005;19.3;11.1;1.7;18.4;14.2;9.7;94;65;32;0.0;26.236;29.0;4.7
506;26/04/2005;26.4;15.2;3.3;19.7;15.4;10.9;92;55;18;0.0;26.521;27.7;8.0
506;27/04/2005;26.7;16.3;6.1;21.6;17.2;12.7;91;58;22;0.0;25.878;22.7;4.9
506;28/04/2005;29.8;18.5;6.4;22.6;18.2;13.6;86;48;14;0.0;26.121;22.2;5.2
506;29/04/2005;30.3;19.7;8.8;23.3;19.1;14.7;86;44;12;61.0;24.519;27.3;6.9
506;30/04/2005;29.5;20.4;9.7;19.4;17.1;14.3;71;33;16;0.0;23.502;30.2;10.5
506;01/05/2005;30.0;21.0;12.6;18.4;15.9;13.3;64;33;19;0.0;20.524;40.5;12.8
506;02/05/2005;27.7;20.7;12.4;19.0;16.3;13.7;68;39;26;0.0;21.468;39.2;14.2
506;03/05/2005;24.3;17.1;8.5;20.9;16.9;13.1;79;48;24;0.0;26.345;28.1;6.8
506;04/05/2005;20.3;14.8;10.7;19.0;16.0;13.8;78;60;38;0.0;20.578;37.2;13.8
506;05/05/2005;16.6;12.2;8.9;15.7;13.8;12.2;74;61;42;0.0;13.478;41.1;16.1
506;06/05/2005;20.6;14.1;8.6;18.5;14.5;10.9;74;54;29;0.0;28.812;41.5;16.3
506;07/05/2005;26.8;17.1;6.3;21.4;16.1;10.9;83;45;13;0.0;28.672;22.3;8.1
506;08/05/2005;26.5;17.7;10.0;22.4;17.7;13.2;72;47;21;0.0;27.226;29.3;9.3
506;09/05/2005;23.8;15.2;9.1;21.8;17.2;14.4;90;68;35;6.0;14.941;36.6;6.6
506;10/05/2005;20.4;14.8;9.9;20.2;17.3;15.0;94;82;53;0.2;13.631;28.5;4.5
506;11/05/2005;22.5;14.1;6.7;21.2;17.0;13.1;94;79;35;16.4;20.226;19.4;4.3
506;12/05/2005;18.6;14.0;11.0;18.7;16.6;15.0;94;85;65;22.6;11.561;24.4;7.5
506;13/05/2005;20.5;14.5;10.5;18.5;16.3;14.9;93;82;56;2.2;12.902;37.3;9.6
506;14/05/2005;20.1;14.0;7.0;20.2;16.4;12.5;94;70;38;0.2;22.059;16.2;3.9
506;15/05/2005;20.9;14.6;6.5;20.0;16.7;13.2;94;66;37;0.0;20.164;20.7;4.1
506;16/05/2005;21.3;13.4;5.8;19.6;16.1;12.6;91;63;26;31.0;20.164;27.6;5.4
506;17/05/2005;15.0;11.5;9.2;15.4;13.8;12.4;91;74;58;2.2;14.142;42.6;17.4
506;18/05/2005;17.9;12.5;5.6;16.8;13.6;10.5;88;67;48;0.0;25.794;29.6;9.9
506;19/05/2005;26.3;15.9;4.7;21.2;16.3;11.0;94;67;30;0.0;28.115;15.6;2.7
506;20/05/2005;30.3;20.6;10.7;20.8;17.8;14.8;90;55;24;0.0;26.244;31.2;9.6
506;21/05/2005;20.9;16.0;10.3;19.2;17.1;14.7;89;70;43;0.4;12.896;21.9;4.8
506;22/05/2005;20.1;14.3;8.4;19.2;16.4;14.0;89;66;42;0.2;22.553;36.9;12.7
506;23/05/2005;20.6;14.1;7.9;20.4;16.2;12.8;85;59;33;0.0;29.247;37.4;6.4
506;24/05/2005;28.1;17.2;6.2;22.3;17.3;12.6;90;58;19;0.0;28.557;21.2;4.6
506;25/05/2005;30.9;20.7;10.2;21.5;18.4;14.9;85;52;14;0.0;28.764;31.1;6.9
506;26/05/2005;31.9;22.1;10.2;21.8;18.5;15.1;83;37;9;0.0;29.247;26.6;8.9
506;27/05/2005;32.0;22.5;10.1;21.3;18.2;14.8;74;35;13;0.0;28.701;28.7;9.0
506;28/05/2005;27.7;20.5;13.6;24.3;19.8;15.7;73;55;31;0.0;27.219;26.0;6.9
506;29/05/2005;26.2;19.8;14.7;22.2;19.8;17.6;84;60;25;0.0;16.365;25.6;7.3
506;30/05/2005;19.3;16.0;12.8;19.5;17.8;16.0;78;65;51;0.0;12.815;34.2;14.6
506;31/05/2005;21.0;15.7;11.1;18.7;16.4;13.9;73;58;41;0.0;16.062;29.6;13.0
506;01/06/2005;27.4;18.8;10.8;23.0;18.1;13.8;76;53;26;0.0;29.660;37.0;13.6
506;02/06/2005;30.9;20.5;9.3;25.8;20.1;15.3;92;56;23;4.6;28.886;20.4;4.6
506;03/06/2005;28.4;20.2;13.8;22.7;19.8;17.1;82;56;30;0.2;18.390;34.4;10.1
506;04/06/2005;23.9;17.4;12.8;22.7;18.9;15.9;77;60;43;0.0;27.954;37.0;14.0
506;05/06/2005;28.6;18.7;10.0;23.3;18.7;14.7;81;50;18;0.0;30.907;30.6;12.4
506;06/06/2005;26.6;19.2;10.5;22.2;18.6;15.1;77;46;23;0.0;29.973;37.9;15.1
506;07/06/2005;27.0;19.8;13.9;23.2;19.1;15.6;71;53;30;0.0;29.871;31.2;13.0
506;08/06/2005;30.3;20.4;9.6;23.6;19.7;16.0;90;50;14;0.0;29.647;36.1;10.1
506;09/06/2005;30.1;20.7;11.2;25.7;20.6;16.5;90;50;12;0.0;29.734;33.2;8.5
506;10/06/2005;28.7;20.4;12.3;26.2;21.2;16.7;68;49;23;0.0;26.378;24.1;4.8
506;11/06/2005;28.6;20.0;15.2;24.3;21.1;18.6;89;69;30;0.0;16.273;20.7;5.5
506;12/06/2005;30.3;21.2;12.3;26.5;22.0;18.3;93;61;30;0.0;25.598;22.7;5.4
506;13/06/2005;27.4;19.8;14.1;24.6;21.4;18.8;92;68;36;0.0;20.276;30.6;6.9
506;14/06/2005;23.5;17.6;12.8;24.5;21.3;18.4;92;70;35;0.0;27.394;27.1;8.1
506;15/06/2005;28.9;19.7;10.1;25.9;21.7;17.9;93;61;29;0.0;26.480;21.9;5.7
506;16/06/2005;27.1;21.3;15.0;24.8;21.6;19.1;78;58;41;0.0;28.812;40.0;14.5
506;17/06/2005;32.1;23.4;15.5;27.8;23.1;19.1;84;58;29;0.0;28.785;20.3;5.5
506;18/06/2005;34.5;25.6;15.7;27.6;23.8;20.4;86;49;18;0.0;29.163;23.6;4.8
506;19/06/2005;34.0;26.1;16.6;28.7;25.0;21.9;85;51;24;0.0;28.574;24.5;7.3
506;20/06/2005;33.3;24.7;18.4;28.3;24.6;22.3;79;54;25;0.0;21.257;25.7;6.5
506;21/06/2005;31.1;23.5;16.6;27.4;24.2;22.0;87;61;37;0.2;18.518;23.1;4.6
506;22/06/2005;34.3;25.5;14.4;27.3;24.0;21.3;91;52;26;0.0;26.149;25.7;7.0
506;23/06/2005;34.6;27.0;20.9;28.1;24.6;22.4;67;39;21;0.0;22.570;48.4;7.7
506;24/06/2005;31.4;23.8;17.1;26.2;23.7;21.7;81;56;30;0.4;21.037;27.0;6.6
506;25/06/2005;35.3;26.1;15.2;26.5;23.8;21.3;91;50;22;0.0;25.757;32.1;8.2
506;26/06/2005;35.7;26.8;16.7;27.6;24.6;21.7;89;49;17;0.0;27.215;26.4;7.8
506;27/06/2005;33.7;25.9;20.1;26.7;24.3;22.7;74;49;24;0.8;16.903;52.5;8.6
506;28/06/2005;33.0;24.9;17.7;26.0;23.6;21.6;88;55;14;2.4;25.207;40.4;11.2
506;29/06/2005;27.8;21.1;12.9;27.3;23.7;20.5;89;56;27;0.0;30.055;35.1;10.5
506;30/06/2005;29.5;19.8;11.5;28.2;23.7;20.1;88;59;27;0.0;26.737;41.2;10.1
506;01/07/2005;25.5;20.1;15.7;28.1;24.1;21.1;71;49;33;0.0;29.880;36.3;13.1
506;02/07/2005;33.2;23.5;13.3;30.8;25.4;20.7;72;46;23;0.0;29.239;19.1;5.0
506;03/07/2005;37.4;26.4;15.3;32.5;27.2;22.5;85;52;19;0.0;27.565;40.6;6.5
506;04/07/2005;23.1;19.4;14.5;27.2;22.7;20.1;75;60;43;0.0;20.306;37.0;17.2
506;05/07/2005;25.9;18.4;10.9;23.4;20.8;18.4;79;55;32;0.0;30.234;38.3;12.3
506;06/07/2005;26.4;19.5;12.6;24.0;21.3;19.1;86;61;40;0.0;23.779;41.7;12.1
506;07/07/2005;23.0;18.1;13.8;22.5;20.3;18.4;69;54;37;0.0;29.651;41.5;16.9
506;08/07/2005;24.0;19.0;15.7;22.9;20.3;18.4;66;54;40;0.0;25.568;38.2;15.0
506;09/07/2005;25.7;19.0;13.8;23.1;20.3;18.0;73;53;31;0.0;30.196;37.5;14.3
506;10/07/2005;26.4;19.8;13.5;23.4;20.6;18.1;77;53;26;0.0;30.123;31.8;13.1
506;11/07/2005;30.4;21.7;10.1;25.4;21.8;18.4;87;52;22;0.0;29.634;27.8;9.4
506;12/07/2005;31.6;24.3;15.7;26.4;23.2;20.2;83;46;21;0.0;28.800;34.3;10.6
506;13/07/2005;32.9;24.5;14.9;28.0;24.2;20.6;79;45;16;0.0;28.610;17.3;4.6
506;14/07/2005;36.1;26.5;14.5;28.8;25.2;21.6;87;47;20;0.0;26.987;28.9;8.0
506;15/07/2005;38.0;28.4;19.9;30.3;25.4;22.5;67;38;13;0.0;27.098;25.3;7.7
506;16/07/2005;35.5;25.7;17.4;27.7;24.5;21.8;84;55;22;0.0;27.866;26.5;7.3
506;17/07/2005;33.1;23.1;16.3;27.5;24.6;22.4;84;58;25;0.0;27.589;39.7;10.9
506;18/07/2005;26.5;20.5;15.2;24.7;22.9;21.3;79;57;32;0.0;27.277;34.4;12.7
506;19/07/2005;29.3;21.0;11.9;25.4;22.6;20.2;88;57;31;0.0;28.764;28.5;9.0
506;20/07/2005;33.8;23.1;14.6;26.0;22.9;20.4;84;49;13;0.0;28.124;26.9;9.0
506;21/07/2005;33.9;24.2;15.5;26.4;23.3;20.6;81;48;14;0.0;27.679;24.4;9.8
506;22/07/2005;30.2;23.0;18.1;24.6;22.9;21.6;72;53;29;0.0;26.903;39.4;15.1
506;23/07/2005;31.6;22.4;14.1;25.9;23.0;20.4;85;54;22;0.0;26.463;19.8;6.0
506;24/07/2005;32.9;23.3;13.9;26.7;23.9;21.3;85;57;25;0.0;26.263;26.8;6.2
506;25/07/2005;31.8;22.9;16.4;26.8;24.2;22.1;88;65;32;0.0;23.849;29.4;6.7
506;26/07/2005;33.9;25.7;16.4;27.1;24.7;22.5;91;56;22;0.0;25.148;21.0;5.6
506;27/07/2005;33.4;27.1;20.7;24.8;24.0;23.2;82;46;16;0.0;17.825;29.8;9.8
506;28/07/2005;33.4;27.1;22.3;25.7;24.0;22.8;76;42;18;0.0;21.516;34.4;7.4
506;29/07/2005;28.4;22.0;14.7;25.9;23.5;22.0;79;53;24;0.0;22.659;35.8;10.7
506;30/07/2005;26.6;18.9;11.6;25.1;22.3;20.0;83;56;28;0.0;27.571;37.9;11.1
506;31/07/2005;28.2;19.5;11.8;25.4;22.4;19.8;80;55;28;0.0;27.454;33.7;9.9
506;01/08/2005;22.8;18.5;14.7;23.0;21.8;20.8;72;62;47;0.0;14.639;37.3;13.4
506;02/08/2005;24.3;18.1;12.7;24.1;21.4;19.1;80;56;34;0.2;27.357;36.5;12.1
506;03/08/2005;26.3;18.9;11.4;26.0;22.1;18.8;85;58;31;0.0;28.242;38.1;13.3
506;04/08/2005;29.2;21.2;16.1;27.2;23.2;19.9;68;50;25;0.0;28.143;38.2;14.3
506;05/08/2005;32.7;21.8;10.6;28.8;24.1;19.7;88;49;16;0.0;27.925;26.2;7.0
506;06/08/2005;32.1;22.9;14.2;29.0;24.7;20.8;70;44;21;0.0;27.369;32.9;12.3
506;07/08/2005;33.2;23.8;15.3;29.7;24.2;21.4;74;46;22;0.0;26.565;25.9;9.5
506;08/08/2005;33.0;24.5;15.3;25.0;22.5;19.8;79;50;24;0.0;18.512;22.8;5.5
506;09/08/2005;32.2;25.0;18.9;26.1;23.6;21.9;83;61;29;0.0;18.738;38.2;9.5
506;10/08/2005;27.6;21.6;18.7;24.3;22.9;22.0;86;72;46;6.4;12.507;35.4;8.2
506;11/08/2005;27.9;21.6;16.4;23.9;21.9;20.6;77;57;29;0.0;24.723;42.8;14.9
506;12/08/2005;31.2;21.7;12.1;24.8;21.9;19.4;89;55;24;0.0;26.032;23.4;7.9
506;13/08/2005;31.1;22.2;15.7;25.2;22.3;20.1;82;55;24;0.0;25.708;22.7;9.1
506;14/08/2005;30.4;21.2;14.9;24.6;21.9;19.9;79;55;27;0.0;25.754;33.9;11.8
506;15/08/2005;30.1;21.7;14.5;24.4;21.8;19.6;82;53;19;0.0;24.494;24.1;9.3
506;16/08/2005;32.0;22.2;11.6;25.9;22.5;19.5;86;59;31;0.0;23.131;28.5;6.3
506;17/08/2005;27.9;21.8;16.2;25.6;23.1;21.2;86;74;53;5.4;13.937;18.9;4.9
506;18/08/2005;28.9;21.3;15.7;25.5;23.0;21.1;88;66;36;0.0;22.703;30.6;8.5
506;19/08/2005;23.7;18.6;13.1;22.4;21.3;20.1;87;65;46;0.0;17.240;37.1;10.5
506;20/08/2005;21.0;16.3;11.8;21.1;19.7;18.5;79;65;48;0.8;18.138;41.7;12.7
506;21/08/2005;21.3;16.2;11.8;20.2;18.7;17.4;81;62;40;0.0;19.294;40.6;13.9
506;22/08/2005;23.6;17.9;13.5;21.0;18.7;16.7;69;53;31;0.0;24.687;42.7;16.5
506;23/08/2005;24.8;19.0;13.6;22.3;19.8;18.1;75;60;45;0.0;22.090;37.6;12.3
506;24/08/2005;29.1;18.9;9.3;23.2;20.0;17.2;89;53;14;0.0;24.765;21.1;5.7
506;25/08/2005;31.1;20.2;9.5;23.7;20.8;17.9;85;55;13;0.0;23.191;27.3;6.1
506;26/08/2005;27.8;21.5;15.4;23.8;21.7;19.5;86;64;40;0.0;18.111;21.2;4.9
506;27/08/2005;26.8;20.3;16.4;23.2;21.7;20.4;85;68;40;0.6;14.045;22.3;6.0
506;28/08/2005;28.7;21.7;15.1;24.3;22.1;20.2;89;65;36;0.0;23.577;24.6;6.2
506;29/08/2005;31.9;23.1;13.3;24.7;22.5;20.2;89;62;34;0.0;19.314;25.6;5.4
506;30/08/2005;32.0;24.9;16.6;25.2;23.1;21.3;86;55;31;0.0;22.205;29.9;7.5
506;31/08/2005;31.2;23.8;18.1;24.4;22.9;21.3;79;60;36;0.0;16.244;30.1;8.9
506;01/09/2005;28.9;22.3;18.4;25.1;22.9;21.1;73;62;42;0.0;18.349;22.2;7.0
506;02/09/2005;31.6;23.9;15.0;25.7;23.3;21.2;89;61;38;0.0;20.913;21.7;4.9
506;03/09/2005;35.2;26.5;18.8;26.1;23.7;21.9;77;45;17;0.0;21.527;22.7;5.8
506;04/09/2005;32.6;23.7;14.7;25.8;23.5;21.3;81;55;23;0.0;19.382;25.3;3.8
506;05/09/2005;27.9;20.9;15.3;24.5;22.6;21.1;83;61;33;0.0;20.605;25.4;9.2
506;06/09/2005;24.0;17.5;11.9;23.3;21.2;19.7;85;62;32;0.4;15.581;24.8;6.3
506;07/09/2005;22.4;17.3;13.3;21.5;20.2;19.4;91;72;50;8.0;11.449;29.6;9.0
