Estacion;fecha;TMax;TMed;TMin;TsMax;TsMed;TsMin;HrMax;Hrmed;HrMin;PAc;RgAc;VVMax;VVMed
501;09/05/2005;24.7;15.1;9.0;19.3;16.8;15.1;88;68;32;10.2;19.600;51.1;6.5
501;10/05/2005;20.6;15.3;10.8;18.8;17.1;15.9;94;78;54;1.6;13.490;35.6;4.4
501;11/05/2005;20.1;14.3;8.0;18.5;16.7;14.8;95;81;56;2.5;18.950;24.6;4.2
501;12/05/2005;16.9;14.3;12.2;17.2;16.5;15.9;93;87;76;9.0;8.320;23.4;6.4
501;13/05/2005;22.0;15.5;11.3;19.1;17.1;15.8;94;81;35;2.9;14.980;24.5;5.7
501;14/05/2005;21.6;14.5;7.4;19.5;16.8;14.7;94;63;28;0.0;25.570;23.7;4.8
501;15/05/2005;21.1;14.9;8.4;19.1;16.9;15.4;87;56;28;0.0;22.450;25.7;5.7
501;16/05/2005;19.8;12.1;4.6;17.8;15.9;14.2;91;67;34;2.3;17.420;31.2;6.0
501;17/05/2005;14.3;11.3;9.1;15.3;14.3;13.7;87;75;59;3.2;6.750;39.0;12.6
501;18/05/2005;20.4;13.1;5.8;18.3;14.9;12.4;86;63;35;0.0;23.650;25.4;7.1
501;19/05/2005;26.1;16.0;4.9;20.4;16.6;13.4;92;63;24;0.0;28.240;16.9;3.6
501;20/05/2005;29.6;20.1;10.8;21.8;18.4;15.6;88;55;26;0.0;27.370;21.9;6.4
501;21/05/2005;22.2;16.7;9.4;19.0;17.8;16.4;86;62;41;0.0;14.500;22.9;5.3
501;22/05/2005;21.0;15.3;10.6;19.6;17.6;16.1;83;57;29;0.0;23.090;36.5;10.3
501;23/05/2005;21.6;15.5;9.9;20.8;17.8;15.9;78;49;29;0.0;27.710;33.0;6.1
501;24/05/2005;27.4;17.2;6.0;21.0;17.9;15.1;88;57;29;0.0;28.310;23.6;5.4
501;25/05/2005;30.1;20.5;9.2;21.2;18.7;16.3;87;50;20;0.0;27.870;34.4;8.6
501;26/05/2005;31.2;23.1;11.3;20.9;18.9;17.0;77;28;11;0.0;29.490;37.7;12.9
501;27/05/2005;31.8;23.7;15.8;21.5;19.4;17.4;34;24;15;0.0;28.670;33.7;16.2
501;28/05/2005;27.8;20.6;11.8;22.6;20.1;17.8;80;51;28;0.0;26.130;22.9;6.5
501;29/05/2005;23.6;18.5;15.0;20.5;19.6;18.8;89;67;38;1.6;10.180;26.2;5.9
501;30/05/2005;18.6;15.1;11.2;19.0;18.0;17.0;85;68;49;0.2;9.630;24.9;8.5
501;31/05/2005;23.2;15.0;7.5;19.9;17.4;15.4;86;61;32;0.0;23.570;25.8;8.2
501;01/06/2005;27.1;17.7;9.8;22.2;18.5;15.8;85;59;30;0.0;29.990;28.5;9.3
501;02/06/2005;30.4;20.8;9.6;22.8;19.7;16.9;87;54;24;0.0;28.970;22.5;6.3
501;03/06/2005;29.4;20.9;13.5;22.8;20.6;18.9;68;51;29;0.0;20.950;29.8;9.3
501;04/06/2005;22.5;16.4;10.6;22.0;19.5;17.9;83;62;45;0.0;20.840;30.6;9.4
501;05/06/2005;30.1;18.4;8.2;23.4;19.4;16.5;86;48;16;0.0;30.760;32.7;8.4
501;06/06/2005;26.6;19.0;9.6;22.9;19.8;17.3;76;46;19;0.0;30.950;31.4;11.3
501;07/06/2005;27.9;19.3;11.2;23.6;20.3;17.8;78;53;26;0.0;29.860;27.6;8.6
501;08/06/2005;31.0;20.9;12.1;24.4;20.8;18.2;87;49;13;0.0;29.890;31.8;8.5
501;09/06/2005;31.2;20.5;10.1;24.9;21.2;18.3;76;41;9;0.0;30.090;27.7;6.3
501;10/06/2005;28.6;19.8;8.7;23.6;20.7;17.8;76;49;27;0.0;27.760;25.6;6.0
501;11/06/2005;27.3;20.3;15.6;22.2;20.9;19.8;90;66;37;2.7;16.870;24.8;8.4
501;12/06/2005;30.3;20.8;15.1;24.2;21.1;19.1;92;66;27;0.7;24.920;45.5;8.7
501;13/06/2005;26.9;18.2;12.3;22.1;19.9;15.3;95;74;34;21.9;17.220;45.0;5.0
501;14/06/2005;24.4;17.8;12.4;22.3;18.6;15.3;93;68;34;0.2;22.850;25.0;5.4
501;15/06/2005;29.7;20.0;10.4;23.4;20.2;17.6;92;58;25;0.0;25.250;24.5;5.6
501;16/06/2005;27.2;20.5;13.0;24.5;21.1;18.6;87;61;40;0.0;27.780;32.3;7.5
501;17/06/2005;32.4;23.6;14.6;25.5;22.1;19.5;87;58;30;0.0;29.380;19.4;6.7
501;18/06/2005;34.9;26.9;19.6;26.5;23.3;20.9;71;43;20;0.0;28.940;25.5;7.7
501;19/06/2005;35.0;26.9;18.9;26.9;23.9;21.7;73;46;23;0.0;27.500;29.5;6.8
501;20/06/2005;34.5;25.2;19.0;27.3;24.1;22.2;84;53;22;0.2;22.220;31.8;7.2
501;21/06/2005;32.5;23.8;16.5;26.5;23.9;21.8;89;60;28;0.2;25.770;38.0;5.9
501;22/06/2005;34.7;25.2;14.8;26.9;24.0;21.5;88;54;25;0.2;27.710;36.8;7.3
501;23/06/2005;34.5;26.6;19.6;26.7;24.4;22.8;81;43;21;0.0;23.080;38.2;7.4
501;24/06/2005;32.3;24.1;16.6;26.3;24.0;22.1;86;54;27;2.0;24.160;38.7;8.1
501;25/06/2005;34.6;25.0;16.4;25.2;23.6;21.9;92;58;23;0.0;23.950;30.6;8.4
501;26/06/2005;35.1;26.4;16.0;26.2;23.9;21.8;91;50;18;0.0;27.230;32.7;9.3
501;27/06/2005;35.3;26.1;22.1;25.2;23.8;22.9;60;46;20;0.7;15.990;39.5;10.7
501;28/06/2005;34.5;26.2;19.5;26.4;23.7;21.9;76;45;10;0.0;24.050;37.0;11.9
501;29/06/2005;27.9;21.6;14.4;26.5;23.4;21.3;80;51;25;0.0;29.660;38.9;10.8
501;30/06/2005;29.4;19.7;11.3;25.5;22.6;20.3;86;58;26;0.0;24.650;35.7;8.5
501;01/07/2005;26.6;20.5;14.5;26.4;23.0;20.9;69;47;30;0.0;29.500;29.3;9.5
501;02/07/2005;34.3;24.5;14.2;27.4;23.5;20.3;62;39;19;0.0;29.270;20.5;6.1
501;03/07/2005;36.7;25.9;15.8;28.3;24.8;21.9;81;50;19;0.0;28.240;33.2;7.6
501;04/07/2005;21.4;18.8;13.0;24.9;23.2;21.4;70;59;40;0.0;13.280;35.4;13.6
501;05/07/2005;25.1;18.4;10.8;25.1;21.9;19.4;81;54;34;0.0;30.540;33.9;11.4
501;06/07/2005;26.2;19.5;13.2;25.8;22.4;19.8;86;59;39;0.0;18.750;43.7;12.1
501;07/07/2005;22.8;17.9;14.6;21.0;18.8;17.1;64;53;38;0.0;28.530;40.9;15.7
501;08/07/2005;22.4;18.3;14.4;22.9;20.5;18.5;70;57;42;0.0;19.570;35.0;13.0
501;09/07/2005;25.7;18.1;10.8;23.0;20.3;18.5;84;55;29;0.0;29.610;38.1;10.7
501;10/07/2005;26.6;19.3;12.2;23.8;20.7;18.6;81;53;25;0.0;27.900;26.7;8.5
501;11/07/2005;31.6;21.8;12.4;24.1;21.3;19.2;82;51;19;0.0;29.250;30.2;8.1
501;12/07/2005;31.9;24.1;17.0;25.3;22.3;20.2;72;44;18;0.0;29.350;33.9;10.2
501;13/07/2005;33.9;24.9;16.0;25.6;22.7;20.5;68;42;14;0.0;29.200;27.2;6.6
501;14/07/2005;35.5;26.3;14.2;24.9;23.1;21.2;82;45;22;0.0;26.560;30.1;9.4
501;15/07/2005;37.6;28.5;21.5;26.5;23.9;21.9;67;37;16;0.0;26.700;29.6;10.4
501;16/07/2005;37.3;25.6;17.3;27.0;24.3;22.2;81;52;13;0.0;28.360;26.0;7.9
501;17/07/2005;34.3;23.1;16.8;27.2;24.2;22.2;78;54;20;0.0;28.340;35.1;9.8
501;18/07/2005;26.7;20.5;15.0;25.2;23.1;21.7;76;54;31;0.0;23.500;29.5;9.4
501;19/07/2005;30.1;21.1;13.0;25.6;22.9;20.8;82;54;25;0.0;29.090;26.5;7.1
501;20/07/2005;34.7;23.4;13.6;26.0;23.0;20.9;83;46;13;0.0;28.440;27.8;7.2
501;21/07/2005;35.0;23.9;14.8;25.9;23.3;21.1;82;49;14;0.0;28.080;28.9;7.5
501;22/07/2005;30.2;22.8;16.8;25.4;23.3;21.7;76;54;26;0.0;27.280;29.2;10.8
501;23/07/2005;32.5;22.8;14.2;26.0;23.2;21.2;84;53;24;0.0;26.870;23.3;6.0
501;24/07/2005;34.3;23.9;15.2;26.3;23.7;21.6;80;53;19;0.0;26.840;23.0;6.1
501;25/07/2005;32.3;23.9;16.0;27.2;24.4;22.4;88;59;28;0.0;24.050;24.9;4.9
501;26/07/2005;32.3;25.7;16.9;26.0;24.4;22.7;87;51;29;0.0;24.230;24.3;6.3
501;27/07/2005;35.9;27.2;20.4;25.6;24.2;23.2;78;45;11;0.0;18.260;31.8;8.8
501;28/07/2005;32.2;25.4;18.3;29.4;25.6;22.5;72;44;23;0.0;20.860;30.1;6.8
501;29/07/2005;29.0;21.8;15.8;25.1;24.0;22.8;82;50;20;0.0;28.310;36.8;11.1
501;30/07/2005;26.9;19.3;12.6;24.7;22.6;21.2;76;52;25;0.0;25.950;30.1;8.2
501;31/07/2005;28.8;18.9;11.0;24.9;22.3;20.3;80;55;27;0.0;27.030;30.6;6.2
501;01/08/2005;22.7;18.1;14.9;22.4;21.4;20.5;73;61;43;0.0;10.690;30.3;10.3
501;02/08/2005;23.6;17.7;12.6;21.3;20.3;19.5;77;58;36;0.0;16.310;30.9;9.7
501;03/08/2005;27.3;19.1;10.7;22.8;20.6;18.9;87;54;27;0.0;28.170;30.8;9.4
501;04/08/2005;29.8;20.5;13.6;23.7;21.2;19.4;78;50;18;0.0;28.120;27.1;8.3
501;05/08/2005;33.8;21.9;11.5;24.2;21.5;19.5;85;47;16;0.0;28.010;25.3;7.8
501;06/08/2005;32.7;22.8;13.8;24.1;21.7;19.8;70;40;17;0.0;27.590;31.2;10.3
501;07/08/2005;35.5;24.3;14.6;24.9;22.2;20.2;79;43;14;0.0;26.120;25.3;7.3
501;08/08/2005;32.3;24.4;14.2;23.7;22.3;20.7;64;44;23;0.0;20.410;26.5;7.8
501;09/08/2005;31.6;25.1;19.9;24.1;22.9;21.8;78;58;32;0.0;20.240;43.3;13.4
501;10/08/2005;26.2;21.2;16.4;23.5;22.6;21.9;89;72;46;5.0;12.380;32.8;7.5
501;11/08/2005;28.1;22.0;16.0;23.7;22.1;20.9;80;56;26;0.0;26.100;33.6;11.1
501;12/08/2005;31.8;22.1;13.6;24.2;21.9;20.2;83;51;19;0.0;25.960;29.1;7.0
501;13/08/2005;32.4;21.9;13.1;24.7;22.2;20.3;89;55;21;0.0;26.040;22.0;5.3
501;14/08/2005;30.2;21.3;14.5;23.6;21.8;20.4;79;52;22;0.0;25.930;32.0;10.3
501;15/08/2005;31.3;21.7;14.4;24.2;21.9;20.3;81;52;22;0.0;24.660;24.3;6.8
501;16/08/2005;30.9;21.1;11.4;23.9;21.9;20.0;83;63;31;0.9;20.550;25.2;5.9
501;17/08/2005;29.4;22.1;16.8;24.4;22.5;21.2;88;68;44;0.0;16.250;26.3;5.0
501;18/08/2005;29.1;21.5;15.2;24.1;22.3;21.0;77;54;25;0.0;23.000;31.0;7.9
501;19/08/2005;24.2;19.2;13.3;22.1;21.2;20.5;82;58;40;0.0;18.540;38.3;11.6
501;20/08/2005;20.5;16.0;12.4;20.5;19.7;18.8;83;65;46;1.6;14.200;43.7;13.8
501;21/08/2005;21.0;16.3;13.0;19.6;18.8;18.3;78;61;40;0.0;13.940;39.0;12.3
501;22/08/2005;23.7;17.5;11.6;20.4;18.9;17.6;81;57;33;0.0;23.420;35.9;12.6
501;23/08/2005;24.8;18.8;14.0;21.0;19.7;18.8;74;59;42;0.0;20.390;41.1;11.9
501;24/08/2005;30.4;18.7;8.6;21.9;19.5;17.6;88;49;12;0.0;24.990;26.7;5.7
501;25/08/2005;31.7;20.4;8.9;22.5;20.0;17.6;79;49;19;0.0;23.380;27.9;5.1
501;26/08/2005;28.4;21.8;14.3;23.0;21.3;19.7;87;61;40;0.0;20.840;20.5;4.7
501;27/08/2005;26.8;21.1;16.7;22.2;21.1;20.1;81;62;40;0.2;14.340;25.9;8.0
501;28/08/2005;29.3;22.8;16.4;23.7;22.0;20.9;79;59;34;0.0;16.970;22.6;5.5
501;29/08/2005;31.1;22.8;12.7;23.6;21.8;19.9;88;62;38;0.0;22.560;27.3;7.0
501;30/08/2005;31.1;25.4;19.4;23.9;22.5;21.3;73;52;36;0.0;22.770;30.5;13.2
501;31/08/2005;30.1;23.0;18.0;23.0;22.2;21.3;85;62;40;1.4;14.560;37.8;12.7
501;01/09/2005;28.8;21.8;17.8;23.9;22.2;21.1;81;64;37;0.0;18.150;21.8;5.4
501;02/09/2005;30.1;23.3;14.6;23.6;22.2;20.7;89;62;39;0.0;20.810;29.6;7.0
501;03/09/2005;33.4;26.6;20.4;24.3;22.8;21.5;63;43;24;0.0;21.390;26.0;9.1
501;04/09/2005;33.8;24.1;17.4;24.8;22.9;21.4;85;54;17;0.0;18.980;22.3;5.4
501;05/09/2005;28.1;20.8;15.6;23.6;22.2;21.0;77;57;26;0.0;20.800;27.7;8.1
501;06/09/2005;24.9;17.8;12.7;21.8;20.7;19.7;86;56;31;0.0;17.380;37.3;9.8
501;07/09/2005;23.6;17.5;13.7;21.0;20.0;19.2;91;71;40;3.6;13.690;26.7;8.7
501;08/09/2005;17.6;16.2;12.5;20.0;19.4;18.9;93;83;68;8.8;2.390;23.1;5.7
501;09/09/2005;26.5;17.9;10.4;21.5;19.5;17.7;95;78;48;4.1;20.430;33.1;4.9
501;10/09/2005;22.4;17.6;12.4;20.0;19.4;18.8;90;60;31;0.0;17.970;35.2;7.5
