Estacion;fecha;TMax;TMed;TMin;TsMax;TsMed;TsMin;HrMax;Hrmed;HrMin;PAc;RgAc;VVMax;VVMed
518;08/02/2009;8.1;4.4;0.7;6.8;4.4;2.4;94;84;68;1.4;8.064;39.2;13.2
518;09/02/2009;14.3;10.4;5.5;10.0;7.0;4.5;92;71;48;0.0;8.913;28.7;5.7
518;10/02/2009;11.3;7.2;4.8;9.0;6.4;5.0;82;69;46;0.0;8.927;45.6;12.9
518;11/02/2009;10.7;7.7;5.3;9.7;6.5;4.3;83;67;51;0.2;13.839;68.6;26.7
518;12/02/2009;10.0;7.4;3.8;9.8;7.0;4.9;86;73;52;0.0;9.864;43.3;18.1
518;13/02/2009;10.5;5.6;1.7;9.8;5.7;2.9;78;60;37;0.0;14.439;29.2;10.4
518;14/02/2009;11.4;6.0;2.3;10.0;5.6;2.5;86;65;50;0.0;14.647;27.3;9.6
518;15/02/2009;9.4;4.0;-1.1;9.8;5.4;2.5;93;77;53;0.0;13.243;23.4;5.7
518;16/02/2009;11.0;4.2;-1.4;9.2;4.9;1.9;93;63;23;0.0;13.384;25.3;5.8
518;17/02/2009;11.7;5.5;0.2;8.8;4.7;1.6;85;55;37;0.0;14.054;29.1;12.3
518;18/02/2009;10.7;5.6;2.1;9.3;5.4;2.9;87;72;53;0.0;15.323;41.1;17.1
518;19/02/2009;12.3;6.1;1.9;10.5;5.7;2.5;90;69;45;0.0;15.176;27.3;9.8
518;20/02/2009;9.2;4.8;1.8;8.3;5.1;2.7;86;75;57;0.0;10.790;25.3;6.7
518;21/02/2009;12.3;6.5;2.1;9.5;5.5;3.1;87;64;33;0.0;13.484;32.1;11.4
518;22/02/2009;9.2;6.0;3.5;8.7;5.7;3.5;83;76;68;0.0;10.346;46.1;18.4
518;23/02/2009;9.8;6.0;3.5;8.9;5.7;3.8;87;74;58;0.0;10.094;37.9;16.4
518;24/02/2009;10.8;6.5;3.9;10.7;6.8;4.3;86;76;59;0.0;15.014;37.5;16.5
518;25/02/2009;11.6;6.6;2.3;11.7;6.7;3.2;84;71;53;0.0;16.342;23.5;7.6
518;26/02/2009;11.6;6.6;2.1;11.4;7.1;4.3;98;82;66;0.0;11.614;14.1;3.6
518;27/02/2009;15.1;8.5;2.0;13.1;7.6;3.6;85;63;31;0.0;17.091;13.6;3.8
518;28/02/2009;10.6;6.6;2.4;8.5;6.4;4.3;89;76;53;0.0;7.715;26.7;7.6
518;01/03/2009;11.0;7.3;4.5;11.1;8.0;5.7;96;85;64;3.8;7.708;16.3;4.3
518;02/03/2009;8.1;6.5;5.0;8.9;7.8;6.6;95;89;80;2.0;4.162;19.6;7.8
518;03/03/2009;11.0;6.5;2.2;13.6;8.6;5.3;89;72;50;0.0;17.386;21.4;6.1
518;04/03/2009;6.6;3.6;2.1;7.9;6.3;4.0;98;86;58;9.9;5.829;47.4;11.0
518;05/03/2009;3.8;1.6;-0.3;4.6;3.6;3.0;99;89;68;16.0;3.916;60.3;19.1
518;06/03/2009;6.7;3.6;1.4;6.4;4.4;2.7;98;88;71;1.8;6.927;42.8;15.7
518;07/03/2009;11.5;9.1;6.0;9.4;7.3;5.2;96;80;70;1.6;9.153;48.6;19.7
518;08/03/2009;13.9;10.1;7.8;13.6;9.4;7.3;89;75;54;0.0;15.424;29.1;10.9
518;09/03/2009;11.8;7.8;4.0;13.7;9.2;6.3;87;69;49;0.0;18.831;26.2;9.0
518;10/03/2009;17.2;8.7;1.8;14.5;8.9;4.8;87;61;25;0.0;19.081;16.6;4.9
518;11/03/2009;16.7;10.1;3.7;13.5;9.0;5.7;80;56;32;0.0;17.668;26.1;8.5
518;12/03/2009;15.9;10.2;3.7;14.8;9.8;6.0;94;66;48;0.0;19.052;22.2;7.0
518;13/03/2009;21.0;12.3;5.2;16.5;11.0;6.8;91;65;32;0.0;19.235;14.0;5.0
518;14/03/2009;19.0;13.4;8.3;15.5;11.4;8.3;72;51;29;0.0;15.075;19.3;7.2
518;15/03/2009;16.7;11.2;7.2;16.1;11.2;7.9;89;71;50;0.0;19.294;25.4;9.2
518;16/03/2009;21.7;12.3;5.6;16.9;11.4;7.5;90;59;19;0.0;20.687;24.3;8.4
518;17/03/2009;18.1;11.2;4.9;14.8;10.6;7.4;82;56;30;0.0;20.655;33.7;12.5
518;18/03/2009;17.9;10.8;3.9;15.7;10.6;6.8;75;54;31;0.0;20.887;19.3;5.2
518;19/03/2009;21.8;12.9;5.4;17.1;11.3;7.1;75;49;18;0.0;21.049;17.6;5.3
518;20/03/2009;22.8;14.9;9.2;17.2;11.7;8.1;56;32;9;0.0;22.033;23.9;8.1
518;21/03/2009;18.6;10.3;3.5;16.4;10.7;6.9;77;39;14;0.0;21.968;29.7;8.8
518;22/03/2009;16.5;8.9;3.3;15.3;9.8;6.0;54;39;23;0.0;22.164;29.8;11.8
518;23/03/2009;17.4;10.0;3.3;16.2;10.3;6.0;64;41;22;0.0;22.486;23.4;10.1
518;24/03/2009;11.0;7.1;2.9;11.6;8.9;6.9;80;64;48;0.0;10.077;39.1;14.4
518;25/03/2009;15.9;7.6;0.0;15.2;9.0;4.6;82;43;12;0.0;23.202;27.5;10.5
518;26/03/2009;20.5;11.0;3.4;17.1;10.5;5.7;60;42;13;0.0;22.819;18.2;6.8
518;27/03/2009;20.4;12.4;5.5;18.5;12.0;7.4;66;44;16;0.0;22.228;15.5;5.3
518;28/03/2009;9.9;6.4;3.7;11.0;9.6;7.5;88;74;60;0.6;6.742;32.8;12.7
518;29/03/2009;10.3;6.0;3.3;12.3;8.7;6.2;85;61;38;0.0;14.366;35.0;14.3
518;30/03/2009;12.5;6.6;3.0;16.1;9.8;6.1;75;54;24;0.0;22.545;27.8;12.0
518;31/03/2009;12.2;7.0;3.3;14.7;9.8;6.1;79;57;31;0.0;16.891;27.6;11.8
518;01/04/2009;10.7;7.3;5.1;11.2;9.2;7.4;73;65;52;0.0;9.381;38.2;17.3
518;02/04/2009;13.5;8.4;4.5;14.9;10.2;6.3;78;65;46;0.0;18.676;34.0;12.9
518;03/04/2009;16.5;9.8;5.5;18.7;12.2;8.1;77;63;40;0.0;22.052;19.9;6.4
518;04/04/2009;17.8;11.2;6.4;17.9;12.5;8.8;80;66;44;0.0;15.685;22.3;6.2
518;05/04/2009;18.9;13.4;9.2;20.7;14.7;10.9;79;63;44;0.0;21.246;19.8;5.1
518;06/04/2009;17.6;11.8;6.4;16.9;13.2;10.1;92;78;54;0.2;13.384;31.0;8.8
518;07/04/2009;11.7;7.7;5.1;13.3;11.5;9.0;94;76;47;2.0;10.997;29.1;12.3
518;08/04/2009;15.1;9.4;5.0;18.5;11.9;7.2;79;66;48;0.0;22.481;31.8;10.7
518;09/04/2009;19.0;11.7;3.2;18.7;13.1;8.3;98;66;41;0.0;23.068;42.6;12.7
518;10/04/2009;11.6;7.3;4.3;13.4;11.2;9.3;98;87;67;11.5;4.176;35.5;12.1
518;11/04/2009;7.7;5.4;3.0;10.7;9.0;7.5;93;82;65;7.7;9.162;39.2;16.9
518;12/04/2009;10.9;6.9;4.0;13.8;9.9;6.9;88;72;57;0.0;18.697;35.6;16.4
518;13/04/2009;17.2;10.2;4.1;17.7;11.5;7.0;84;60;33;0.0;25.586;27.3;10.4
518;14/04/2009;12.7;9.6;7.1;13.4;11.3;9.3;96;80;60;5.7;9.772;25.3;5.5
518;15/04/2009;14.2;9.5;5.0;16.1;12.3;9.2;95;70;36;1.6;19.628;35.2;7.6
518;16/04/2009;13.4;9.0;5.2;15.2;12.1;9.6;89;72;44;0.2;14.614;23.9;4.6
518;17/04/2009;14.5;9.5;4.9;18.4;12.9;9.0;91;67;39;0.0;25.938;27.9;8.6
518;18/04/2009;14.3;9.8;5.4;16.3;12.3;8.9;78;63;42;0.0;17.761;31.5;7.0
518;19/04/2009;15.3;10.6;7.0;17.1;12.8;9.9;80;64;40;0.6;19.255;25.3;10.0
518;20/04/2009;11.9;8.9;6.8;12.7;10.9;9.7;84;72;61;0.0;9.760;31.5;12.3
518;21/04/2009;16.1;10.8;7.4;15.8;11.8;8.8;82;65;42;0.0;18.831;36.6;14.2
518;22/04/2009;18.8;12.1;6.9;18.9;13.1;9.1;77;59;35;0.0;25.515;34.5;14.0
518;23/04/2009;25.1;15.7;6.1;22.4;15.3;9.7;68;42;14;0.0;27.491;22.6;6.1
518;24/04/2009;25.0;17.1;9.5;23.7;17.1;12.1;90;41;16;0.6;25.749;25.3;6.3
518;25/04/2009;9.7;8.1;6.1;15.9;13.3;11.1;91;84;78;1.0;3.632;25.8;10.3
518;26/04/2009;9.4;6.8;5.0;13.5;11.4;9.9;93;82;65;1.6;11.558;38.4;13.4
518;27/04/2009;15.9;10.7;5.3;19.0;13.2;8.9;94;62;35;1.0;20.339;33.4;9.2
518;28/04/2009;16.8;10.7;7.0;20.0;14.7;11.3;98;71;33;7.3;24.514;28.6;8.8
518;29/04/2009;17.9;12.1;8.0;19.4;14.9;11.7;83;66;42;0.0;23.418;36.5;8.0
518;30/04/2009;16.7;11.6;8.2;17.5;14.2;11.6;92;74;46;1.6;13.857;30.6;8.6
518;01/05/2009;13.7;9.6;6.2;17.7;13.7;10.8;85;68;47;0.0;20.192;34.6;15.4
518;02/05/2009;19.3;12.2;7.1;21.5;15.0;10.8;85;66;42;0.0;25.699;28.7;11.0
518;03/05/2009;21.4;14.2;7.9;23.6;16.7;11.8;86;60;29;0.0;28.693;30.2;12.1
518;04/05/2009;15.0;11.6;7.1;17.1;15.1;12.8;82;72;57;0.0;8.934;28.5;13.0
518;05/05/2009;20.8;12.9;5.7;23.4;16.2;10.6;83;61;40;0.0;29.068;34.4;13.0
518;06/05/2009;26.8;18.6;9.0;27.1;19.4;13.2;86;53;23;0.0;28.624;20.4;7.1
518;07/05/2009;24.8;19.0;13.9;23.8;19.5;16.4;82;59;37;4.8;17.019;50.3;4.6
518;08/05/2009;23.9;17.1;12.4;21.8;18.5;15.9;91;69;36;0.2;20.329;23.1;6.5
518;09/05/2009;22.2;16.4;11.2;20.7;17.7;15.0;94;72;44;1.2;16.709;29.8;8.2
518;10/05/2009;23.6;16.9;12.8;22.6;18.2;15.5;98;80;35;6.9;21.276;33.6;10.1
518;11/05/2009;25.3;17.2;12.5;20.5;17.5;15.2;96;71;24;0.0;19.685;31.8;11.0
518;12/05/2009;23.8;17.3;10.8;23.2;18.4;13.8;83;59;35;0.0;21.665;17.1;5.1
518;13/05/2009;23.4;16.8;12.7;27.2;19.8;15.0;92;69;45;2.4;22.564;26.1;7.0
518;14/05/2009;14.6;12.1;9.1;18.4;16.3;13.5;92;73;51;3.2;12.608;29.5;9.2
518;15/05/2009;16.9;11.4;7.9;22.1;15.9;11.8;79;60;34;0.0;27.803;32.7;9.6
518;16/05/2009;25.2;16.4;7.1;25.3;18.2;12.2;88;52;23;0.0;27.839;23.4;7.1
518;17/05/2009;22.4;16.3;11.3;23.9;19.0;15.0;77;59;26;0.0;18.680;20.6;4.7
518;18/05/2009;22.5;14.8;8.9;28.4;20.5;14.6;83;63;33;0.0;27.958;22.0;6.5
518;19/05/2009;24.3;16.3;9.5;30.3;21.8;15.5;89;66;30;0.0;29.939;20.1;6.4
518;20/05/2009;28.2;19.2;10.8;29.4;22.2;16.8;91;61;28;0.8;25.652;32.9;9.2
518;21/05/2009;25.8;18.9;14.2;26.2;21.4;17.6;87;68;39;0.0;17.939;23.2;4.6
518;22/05/2009;27.3;19.7;12.5;30.7;23.2;17.2;92;65;39;0.0;26.270;32.2;10.7
518;23/05/2009;25.4;20.1;16.3;27.2;23.1;19.8;78;52;28;0.0;18.275;33.7;8.4
518;24/05/2009;23.3;16.4;13.3;28.0;20.8;17.6;98;81;50;31.5;13.292;28.1;6.7
518;25/05/2009;19.1;15.4;12.5;22.8;18.8;16.6;96;79;49;5.7;15.921;26.6;6.6
518;26/05/2009;15.9;12.9;9.7;19.2;17.1;15.0;92;75;51;0.0;14.359;31.8;11.4
518;27/05/2009;19.4;12.4;7.5;21.5;16.4;12.2;81;63;37;0.0;30.501;32.7;13.7
518;28/05/2009;25.4;16.9;9.1;25.8;18.7;13.0;83;54;26;0.0;31.568;26.7;7.8
518;29/05/2009;28.0;20.3;12.7;28.4;21.4;15.9;81;55;26;0.0;30.880;13.5;4.8
518;30/05/2009;27.6;21.8;15.5;27.6;22.6;18.1;81;53;32;0.0;22.524;17.0;4.5
518;31/05/2009;26.9;20.3;14.3;30.9;23.2;17.7;74;44;14;0.0;32.321;28.0;9.4
518;01/06/2009;26.3;19.1;12.2;32.4;23.9;17.6;65;46;25;0.0;31.804;25.0;8.9
518;02/06/2009;27.3;19.8;12.1;33.5;24.7;18.1;71;51;25;0.0;31.597;23.7;8.7
518;03/06/2009;28.8;21.5;13.9;34.1;26.0;19.3;76;46;13;0.0;28.526;21.2;6.8
518;04/06/2009;25.9;20.6;15.1;29.9;25.0;20.5;86;55;31;0.0;19.037;15.3;5.6
518;05/06/2009;22.7;16.6;11.6;26.4;22.1;18.6;93;75;36;3.4;16.307;28.2;6.8
518;06/06/2009;21.8;15.4;11.3;26.9;20.8;17.1;96;67;28;0.4;20.865;29.0;5.3
518;07/06/2009;21.3;16.3;11.3;25.2;21.1;17.2;91;64;36;0.2;18.389;16.4;4.2
518;08/06/2009;22.4;17.3;13.7;23.0;20.5;18.2;81;52;25;0.2;14.374;43.7;8.4
518;09/06/2009;21.5;16.7;10.3;28.0;21.6;15.4;74;48;33;0.0;24.115;24.2;4.4
518;10/06/2009;26.2;20.3;13.7;30.9;24.0;18.8;84;58;36;0.0;20.159;20.6;6.0
518;11/06/2009;28.5;21.2;16.7;35.6;26.6;19.9;75;60;36;0.0;31.158;24.7;7.0
518;12/06/2009;32.2;23.5;14.9;36.5;27.9;20.9;89;55;24;0.0;31.018;21.3;5.6
518;13/06/2009;34.3;26.3;18.6;38.2;29.7;22.9;74;44;16;0.0;29.263;35.6;6.0
518;14/06/2009;29.5;24.6;19.1;31.7;27.7;24.3;89;56;35;1.6;17.722;23.6;5.4
518;15/06/2009;28.0;20.7;16.7;33.0;26.6;22.1;90;69;40;0.6;20.999;39.2;8.7
518;16/06/2009;21.3;18.3;14.7;27.0;24.3;21.7;92;73;58;3.0;11.259;19.1;6.3
518;17/06/2009;28.7;21.5;16.3;32.0;24.7;20.5;97;81;51;20.6;22.995;27.9;7.7
518;18/06/2009;32.5;24.1;17.0;32.9;25.9;20.8;96;66;30;0.0;28.884;39.0;6.5
518;19/06/2009;21.3;18.4;15.5;24.3;22.1;19.8;89;79;70;0.0;6.034;22.5;8.4
518;20/06/2009;21.4;16.3;11.9;30.0;22.6;17.8;83;59;40;0.0;32.957;32.9;13.8
518;21/06/2009;21.5;15.2;10.0;30.8;22.7;16.8;82;61;41;0.0;31.715;31.3;12.2
