Estacion;fecha;TMax;TMed;TMin;TsMax;TsMed;TsMin;HrMax;Hrmed;HrMin;PAc;RgAc;VVMax;VVMed
201;27/10/2017;21.7;15.3;8.6;16.8;15.0;13.5;86;66;47;0.0;13.334;29.3;7.1
201;28/10/2017;19.3;14.5;10.4;16.8;15.5;14.7;85;70;47;0.0;10.240;25.0;7.9
201;29/10/2017;16.7;12.3;9.1;16.0;14.8;13.6;84;73;54;0.0;12.228;31.0;9.6
201;30/10/2017;16.6;12.4;7.1;15.9;15.0;14.1;88;75;60;0.0;6.662;30.3;9.7
201;31/10/2017;15.6;8.0;0.9;15.4;13.8;12.3;93;72;43;0.0;13.181;18.0;2.7
201;01/11/2017;17.2;8.4;1.0;14.7;13.1;11.7;97;86;62;0.0;8.374;16.2;2.7
201;02/11/2017;17.5;11.1;5.2;14.6;13.4;12.4;97;89;67;0.0;4.354;13.4;1.8
201;03/11/2017;18.5;11.8;7.0;15.0;13.7;12.9;97;85;57;0.0;6.575;23.3;2.1
201;04/11/2017;16.0;10.8;5.3;14.6;13.5;12.6;95;86;67;1.2;6.017;24.3;4.8
201;05/11/2017;13.3;10.0;7.9;13.9;13.3;12.8;89;76;56;0.6;6.624;36.7;12.1
201;06/11/2017;11.6;8.4;6.8;13.5;12.6;11.9;88;76;59;0.4;8.686;39.2;12.0
201;07/11/2017;15.3;9.4;3.7;13.5;12.1;10.8;92;73;50;0.2;11.730;28.6;7.5
201;08/11/2017;10.1;7.2;4.3;12.5;11.8;10.7;93;78;62;3.2;4.602;33.2;9.6
201;09/11/2017;10.5;7.4;5.4;11.6;10.8;10.2;86;72;53;1.0;6.277;35.3;10.2
201;10/11/2017;13.2;10.4;5.3;12.1;11.1;10.1;90;81;69;0.0;4.369;32.8;7.8
201;11/11/2017;14.9;11.3;7.0;12.8;11.9;11.3;86;72;55;0.0;5.315;27.9;6.9
201;12/11/2017;16.4;11.8;4.1;13.1;11.7;10.6;94;71;54;0.0;8.691;37.0;8.2
201;13/11/2017;12.7;7.6;4.7;12.4;11.7;10.8;89;72;47;0.8;6.507;36.3;10.0
201;14/11/2017;10.9;6.6;3.0;11.8;10.6;9.7;84;64;40;0.0;11.136;30.3;8.6
201;15/11/2017;15.6;6.5;-2.2;11.1;9.7;8.4;89;55;18;0.0;10.141;30.3;4.9
201;16/11/2017;20.3;7.9;-1.2;11.7;9.7;8.2;92;62;23;0.0;10.652;17.3;2.9
201;17/11/2017;18.0;9.0;0.3;11.6;9.9;8.4;91;62;29;0.0;10.204;23.3;4.1
201;18/11/2017;13.6;8.5;1.4;11.5;10.1;8.9;95;76;59;0.0;10.649;32.8;6.3
201;19/11/2017;15.3;6.2;-1.2;10.8;9.3;8.1;95;63;21;0.0;10.258;25.0;4.4
201;20/11/2017;18.3;6.9;-0.9;11.3;9.3;7.7;87;60;31;0.0;10.101;11.6;1.9
201;21/11/2017;17.6;5.7;-3.0;11.1;9.0;7.4;92;62;24;0.0;10.324;9.5;1.6
201;22/11/2017;12.3;4.3;-3.3;10.3;8.5;7.0;91;68;42;0.0;9.677;16.2;2.6
201;23/11/2017;15.3;8.4;2.0;11.0;9.4;8.2;86;69;47;0.0;7.054;14.5;2.1
201;24/11/2017;12.9;9.3;7.0;10.6;10.0;9.5;94;78;60;0.6;2.983;13.8;1.7
201;25/11/2017;10.2;8.2;4.1;10.5;10.1;9.1;96;84;65;10.0;2.061;24.3;5.7
201;26/11/2017;10.1;6.5;1.5;10.1;9.0;8.1;92;73;57;0.0;7.429;24.7;5.2
201;27/11/2017;9.2;2.7;-1.7;9.3;8.0;6.9;96;84;54;0.0;7.995;10.2;1.5
201;28/11/2017;11.6;4.6;-2.7;8.7;7.2;5.9;96;74;49;0.2;9.504;24.7;4.7
201;29/11/2017;8.6;5.6;2.6;8.6;7.7;7.0;91;80;67;0.2;4.765;27.2;7.2
201;30/11/2017;8.7;4.7;1.8;8.6;7.4;6.5;87;75;57;0.2;7.707;39.5;9.5
201;01/12/2017;6.3;2.6;0.1;7.4;6.7;5.7;96;85;63;11.4;1.882;40.9;11.6
201;02/12/2017;5.4;2.3;0.8;6.4;5.8;5.3;95;86;65;7.0;3.610;33.2;9.2
201;03/12/2017;7.2;3.4;0.1;6.6;5.6;4.5;90;74;54;0.0;9.117;30.3;7.2
201;04/12/2017;8.9;6.3;3.3;7.6;6.7;6.0;94;83;68;0.2;3.425;23.6;5.9
201;05/12/2017;9.6;3.4;-1.7;7.4;6.2;5.2;95;82;60;0.0;9.139;23.6;3.7
201;06/12/2017;7.6;0.4;-4.6;6.5;5.1;4.1;97;86;59;0.2;9.065;9.2;1.4
201;07/12/2017;8.8;2.8;-2.5;6.6;5.2;4.1;95;83;56;0.0;7.079;10.6;1.5
201;08/12/2017;9.4;7.1;2.7;7.2;6.5;5.8;95;85;77;0.2;1.709;23.6;6.2
201;09/12/2017;9.8;7.1;4.7;8.1;7.3;6.7;97;83;65;0.6;4.713;22.6;5.3
201;10/12/2017;15.6;8.6;4.0;8.1;7.6;7.2;98;85;49;1.8;1.231;43.1;4.7
201;11/12/2017;14.9;7.5;3.4;8.9;8.1;7.2;92;73;45;10.0;7.894;57.5;8.9
201;12/12/2017;8.1;3.9;-0.3;7.4;6.6;5.7;92;75;58;0.0;5.830;36.7;6.6
201;13/12/2017;11.0;3.9;-1.5;7.2;5.9;4.8;94;85;60;0.0;6.276;12.0;2.0
201;14/12/2017;12.8;9.2;6.3;8.9;7.8;6.6;98;93;79;10.8;3.951;25.8;2.3
201;15/12/2017;9.8;7.1;4.2;8.6;8.0;7.4;97;74;52;0.2;6.502;38.4;10.7
201;16/12/2017;7.7;4.9;3.4;7.4;7.0;6.5;88;80;71;0.2;3.299;38.4;10.8
201;17/12/2017;8.9;5.3;3.4;7.5;6.6;5.9;86;79;59;0.4;6.857;26.8;7.8
201;18/12/2017;11.4;7.1;1.4;7.5;6.6;5.6;92;77;42;0.2;4.841;39.9;9.2
201;19/12/2017;9.1;6.3;4.1;7.5;6.8;6.2;81;73;60;0.0;8.401;35.6;10.5
201;20/12/2017;8.8;5.9;2.9;7.2;6.3;5.5;84;73;62;0.0;7.750;32.1;9.2
201;21/12/2017;12.9;8.7;5.1;7.7;6.6;5.8;84;71;59;0.0;8.255;27.9;7.9
201;22/12/2017;9.4;7.4;4.9;7.5;6.8;6.1;89;79;67;0.0;6.834;33.2;9.8
201;23/12/2017;11.3;7.1;0.9;8.5;7.4;6.5;96;83;67;0.0;6.552;25.4;6.5
201;24/12/2017;8.4;3.5;-1.0;7.9;6.7;5.7;98;93;77;0.2;6.669;12.7;2.1
201;25/12/2017;2.0;0.7;0.1;7.0;6.5;6.0;99;98;98;0.4;1.246;15.5;4.0
201;26/12/2017;8.3;4.0;0.8;7.1;6.4;5.9;99;93;62;1.6;3.326;18.7;3.0
201;27/12/2017;8.2;6.1;2.6;6.7;6.4;6.0;94;72;54;6.8;3.869;51.9;13.7
201;28/12/2017;11.1;7.6;4.5;7.2;6.6;6.1;93;78;61;1.2;2.113;42.3;8.3
201;29/12/2017;15.8;9.5;5.1;8.5;7.2;6.4;96;77;52;3.0;6.432;33.9;4.7
201;30/12/2017;17.7;10.5;3.0;8.9;7.5;6.8;95;76;47;0.0;8.199;32.5;4.4
201;31/12/2017;11.6;5.9;0.4;7.8;6.9;5.8;97;87;70;4.8;4.933;32.5;3.4
201;01/01/2018;14.2;8.0;0.3;7.9;6.8;5.3;91;72;44;1.2;8.336;50.8;7.9
201;02/01/2018;15.3;11.2;8.2;9.2;8.2;7.5;91;76;62;0.4;6.869;42.3;7.8
201;03/01/2018;18.5;13.9;7.7;10.0;8.8;7.6;93;75;59;0.0;6.406;44.5;7.6
201;04/01/2018;17.9;12.4;8.0;10.3;9.2;8.3;92;71;47;0.0;8.904;34.2;6.2
201;05/01/2018;14.1;10.2;5.4;9.4;8.7;8.1;97;76;51;12.6;3.148;28.2;3.5
201;06/01/2018;5.4;2.6;0.5;8.8;7.5;5.9;96;93;90;35.2;1.055;22.9;6.1
201;07/01/2018;3.4;2.2;0.5;6.1;5.8;5.6;98;96;89;19.4;2.572;18.7;2.7
201;08/01/2018;7.8;2.0;-1.5;7.2;5.9;5.0;98;84;50;0.2;10.224;13.8;2.3
201;09/01/2018;2.4;-0.5;-3.6;5.2;4.6;4.0;96;91;75;0.0;3.107;12.3;1.8
201;10/01/2018;7.9;3.5;-0.1;6.4;5.4;4.6;96;86;67;0.6;6.089;25.0;2.9
201;11/01/2018;9.1;4.9;0.8;6.1;5.3;4.6;96;75;50;6.4;6.080;40.2;8.1
201;12/01/2018;10.9;6.3;0.7;7.3;6.2;5.6;96;79;50;0.2;6.303;24.7;6.0
201;13/01/2018;3.9;2.2;-0.1;5.9;5.5;5.2;97;94;87;2.2;1.172;15.2;3.0
201;14/01/2018;8.6;4.6;2.3;6.6;5.8;5.2;97;83;62;0.2;4.634;28.6;7.9
201;15/01/2018;8.2;5.0;1.4;6.8;6.0;5.2;92;81;69;0.0;7.293;22.2;5.9
201;16/01/2018;13.1;7.8;3.8;7.6;6.3;5.4;95;80;70;0.0;8.839;31.8;6.1
201;17/01/2018;11.8;8.7;1.8;7.7;6.8;6.1;92;72;55;0.0;6.350;38.8;9.8
201;18/01/2018;14.1;5.6;-1.0;7.7;6.1;4.8;96;77;49;0.0;10.423;12.7;1.9
201;19/01/2018;13.9;7.4;1.9;7.3;6.2;5.2;95;78;59;0.2;7.121;34.9;6.6
201;20/01/2018;12.9;8.4;1.3;7.5;6.4;5.3;93;69;50;0.0;8.763;33.5;7.0
201;21/01/2018;16.6;11.6;6.9;9.2;7.9;7.0;91;75;58;0.0;9.386;30.3;9.5
201;22/01/2018;14.3;10.4;6.6;9.0;8.0;7.1;91;75;56;0.0;9.858;35.3;8.8
201;23/01/2018;14.9;10.4;4.1;9.9;8.6;7.8;95;79;62;0.0;9.333;21.5;4.9
201;24/01/2018;6.7;5.2;2.5;8.2;7.7;7.3;98;95;90;0.2;2.120;9.9;2.0
201;25/01/2018;6.6;4.9;2.5;7.8;7.4;7.1;98;94;80;11.0;1.199;22.9;3.2
201;26/01/2018;7.3;4.7;3.2;7.2;6.9;6.4;93;84;73;7.6;3.999;46.6;12.9
201;27/01/2018;8.7;5.1;1.8;7.4;6.5;5.9;93;79;56;1.6;5.042;33.2;7.2
201;28/01/2018;13.5;4.4;-1.1;7.5;6.0;4.8;96;80;46;0.0;11.589;16.9;2.5
201;29/01/2018;14.5;5.5;-0.8;7.7;6.0;4.7;97;81;47;0.2;11.971;14.1;3.0
201;30/01/2018;12.1;4.8;-0.6;7.7;6.1;4.8;96;79;48;0.0;11.998;10.6;2.0
201;31/01/2018;12.2;4.1;-1.9;7.5;5.8;4.4;97;81;46;0.2;12.274;10.2;1.6
201;01/02/2018;8.8;5.1;2.2;6.8;6.0;5.5;92;82;67;1.0;4.331;34.2;7.8
201;02/02/2018;6.2;2.9;1.4;6.8;5.8;5.1;93;82;63;0.6;8.633;33.5;11.1
201;03/02/2018;8.9;5.1;2.2;6.8;6.0;5.3;90;76;61;1.6;6.737;39.2;11.8
201;04/02/2018;6.1;4.1;2.5;6.6;6.1;5.6;91;82;64;1.8;4.729;24.0;6.8
201;05/02/2018;3.3;2.4;0.4;6.1;5.7;5.4;97;92;85;12.2;1.891;18.7;4.2
201;06/02/2018;4.8;2.5;0.4;6.2;5.5;4.8;87;73;57;0.2;8.474;31.0;10.0
201;07/02/2018;5.3;1.8;0.0;5.8;5.1;4.7;90;78;49;0.2;5.887;26.1;8.8
201;08/02/2018;4.9;2.0;0.3;5.3;4.7;4.4;89;80;66;0.2;3.904;27.2;8.3
201;09/02/2018;7.2;2.2;-2.9;5.4;4.5;3.5;93;84;67;0.4;5.838;36.3;7.7
201;10/02/2018;6.9;4.3;1.6;5.9;5.2;4.6;93;82;71;1.0;5.136;32.1;8.5
201;11/02/2018;12.0;7.8;4.9;7.5;6.4;5.4;94;83;66;2.8;9.481;36.3;9.9
201;12/02/2018;6.4;3.2;-1.4;7.0;6.3;5.3;96;84;58;1.8;6.855;28.6;5.9
201;13/02/2018;6.3;1.3;-3.5;5.4;4.7;4.2;97;90;76;4.8;2.402;20.5;2.7
201;14/02/2018;10.6;6.6;3.6;7.2;6.0;5.0;97;94;86;5.4;4.380;9.9;2.2
201;15/02/2018;15.4;9.8;3.7;8.2;6.8;5.4;97;85;67;0.0;6.635;16.2;2.6
201;16/02/2018;16.6;11.1;5.6;9.8;8.2;6.7;97;84;60;0.0;9.391;12.0;2.0
201;17/02/2018;10.8;7.9;4.6;9.0;8.3;7.5;93;81;54;1.2;6.470;27.9;6.5
201;18/02/2018;10.0;7.0;3.7;8.1;7.4;6.6;87;77;60;0.6;5.501;26.5;8.1
201;19/02/2018;12.2;9.1;7.1;8.8;8.0;7.4;90;81;67;1.0;5.566;28.9;10.0
201;20/02/2018;10.7;8.1;6.4;8.9;8.3;8.0;92;84;70;1.4;6.259;37.8;14.2
201;21/02/2018;7.9;5.0;1.2;8.3;7.6;6.6;90;70;40;0.8;10.080;45.1;11.0
201;22/02/2018;7.6;3.4;0.3;8.1;6.7;5.8;78;61;30;0.0;15.207;32.1;9.5
201;23/02/2018;7.6;2.6;-0.7;7.5;6.1;5.0;88;68;48;0.0;16.488;31.8;7.5
201;24/02/2018;8.4;1.7;-2.3;8.1;6.2;5.0;94;77;45;0.0;14.646;14.1;1.8
201;25/02/2018;14.0;5.5;-3.1;7.7;6.0;4.5;92;57;24;0.0;16.940;30.3;6.6
201;26/02/2018;11.0;4.1;-1.8;7.9;6.2;5.0;88;56;22;0.0;17.735;27.9;8.8
201;27/02/2018;4.9;-0.3;-4.2;6.9;5.5;4.2;74;50;20;0.0;17.831;26.5;6.4
201;28/02/2018;3.5;0.0;-3.5;5.3;4.9;4.8;98;90;52;12.4;4.600;28.2;9.5
201;01/03/2018;14.5;7.1;1.4;7.3;5.9;4.9;99;84;44;2.2;8.227;63.5;10.2
201;02/03/2018;13.0;6.7;-0.6;7.5;6.4;5.0;96;65;44;4.0;12.279;36.3;8.4
201;03/03/2018;16.1;9.3;2.6;9.5;7.6;5.9;98;73;39;0.8;16.578;26.8;4.3
201;04/03/2018;13.9;9.2;6.3;9.7;8.4;7.5;93;70;42;0.8;13.969;32.1;5.8
201;05/03/2018;11.7;7.7;4.0;9.6;8.4;7.4;91;77;45;2.4;10.953;27.5;5.2
201;06/03/2018;13.0;7.0;1.2;9.5;8.2;7.0;95;71;37;0.0;14.750;46.9;5.8
201;07/03/2018;13.4;6.2;0.3;9.2;7.9;6.5;92;65;30;0.0;18.483;32.8;6.7
201;08/03/2018;13.4;8.2;4.6;10.1;8.5;7.3;89;75;59;0.0;15.033;19.8;3.5
201;09/03/2018;18.3;10.8;3.5;10.1;8.9;7.7;97;76;51;0.0;8.316;28.9;4.3
201;10/03/2018;16.7;12.7;8.2;10.4;9.6;8.9;91;70;47;0.0;5.436;19.8;3.7
201;11/03/2018;14.8;11.1;6.3;11.0;9.5;8.4;75;52;33;0.0;15.447;34.9;5.4
201;12/03/2018;15.6;9.5;3.6;10.5;9.3;8.3;86;58;30;0.2;17.387;49.4;8.6
201;13/03/2018;12.9;7.6;3.7;10.9;9.4;8.4;95;83;66;1.8;11.917;14.5;2.3
201;14/03/2018;16.1;7.8;2.4;9.7;8.9;8.4;99;84;54;6.4;4.087;57.2;5.6
201;15/03/2018;15.3;9.1;3.5;11.0;9.4;8.0;91;67;38;0.2;17.642;32.1;4.2
