Estacion;fecha;TMax;TMed;TMin;TsMax;TsMed;TsMin;HrMax;Hrmed;HrMin;PAc;RgAc;VVMax;VVMed
521;19/01/2011;8.6;7.4;6.1;8.5;7.0;6.1;100;93;83;0.0;3.183;9.5;2.5
521;20/01/2011;10.4;4.5;-0.9;7.6;5.6;3.1;100;74;27;0.0;10.409;30.4;10.7
521;21/01/2011;4.5;-0.2;-3.9;4.1;2.2;1.2;90;68;37;0.0;10.422;27.9;12.3
521;22/01/2011;3.3;-1.1;-4.4;1.7;0.9;0.3;88;70;45;0.0;10.880;37.0;15.2
521;23/01/2011;3.9;-1.3;-4.9;0.7;0.2;-0.2;87;73;51;0.0;10.600;33.7;10.4
521;24/01/2011;4.6;-0.2;-3.7;0.5;0.2;-0.2;88;72;51;0.0;10.853;33.4;15.7
521;25/01/2011;5.0;-0.5;-5.1;0.9;0.2;-0.2;95;79;61;0.0;10.840;30.7;10.8
521;26/01/2011;5.7;-0.1;-4.1;1.4;0.2;-0.3;93;77;55;0.0;11.013;13.9;5.2
521;27/01/2011;2.3;-0.4;-4.6;0.3;0.1;-0.1;100;92;84;1.4;1.904;25.7;9.3
521;28/01/2011;3.5;2.1;0.9;3.0;1.5;0.2;100;100;96;2.4;2.822;33.9;11.0
521;29/01/2011;5.7;3.1;0.9;4.2;2.7;1.8;100;94;79;1.0;3.356;22.6;6.3
521;30/01/2011;5.3;3.3;1.8;4.0;3.1;2.5;99;90;72;4.3;3.526;29.3;12.5
521;31/01/2011;4.5;1.9;0.5;4.1;2.5;1.5;94;88;71;0.0;6.173;34.6;14.2
521;01/02/2011;5.1;2.7;0.8;3.2;2.1;1.2;93;82;71;0.0;4.167;34.6;16.2
521;02/02/2011;6.5;3.8;0.8;3.8;2.3;1.1;94;83;71;0.0;3.676;27.9;14.3
521;03/02/2011;9.9;5.4;1.8;5.6;3.4;1.9;92;80;63;0.0;8.281;31.7;12.7
521;04/02/2011;12.6;5.4;-0.7;6.8;3.5;1.3;100;81;49;0.0;12.485;30.5;7.4
521;05/02/2011;17.2;8.2;1.1;7.6;3.9;1.5;77;48;24;0.0;11.949;22.4;6.1
521;06/02/2011;15.0;7.7;0.1;8.2;4.1;1.4;65;41;20;0.0;12.844;16.7;4.6
521;07/02/2011;15.1;7.9;1.7;8.8;4.8;1.8;72;52;32;0.0;12.750;11.7;5.4
521;08/02/2011;12.3;6.4;1.5;8.4;4.9;2.2;83;67;47;0.0;11.861;17.7;6.1
521;09/02/2011;12.7;5.9;-0.5;8.6;4.8;1.9;91;70;48;0.0;12.145;12.0;4.2
521;10/02/2011;10.9;5.9;0.5;8.4;5.2;2.6;96;75;56;0.0;11.551;19.1;6.0
521;11/02/2011;12.1;6.1;1.0;8.4;5.1;2.5;94;72;52;0.0;9.771;15.1;3.9
521;12/02/2011;11.9;6.0;0.7;7.7;4.8;2.2;96;76;57;0.0;8.458;28.3;6.2
521;13/02/2011;11.2;3.8;-0.5;5.6;4.2;2.5;100;92;53;1.0;3.816;23.4;4.6
521;14/02/2011;9.5;4.9;1.1;7.4;5.1;3.1;99;72;37;0.8;12.497;34.2;11.2
521;15/02/2011;5.3;3.2;1.7;5.6;4.7;3.8;100;97;66;6.1;2.344;15.2;3.7
521;16/02/2011;11.4;5.3;0.3;6.6;4.1;2.1;100;77;43;0.6;7.518;37.4;10.1
521;17/02/2011;8.7;4.5;1.0;7.3;4.8;3.3;100;84;61;0.8;13.955;37.3;12.2
521;18/02/2011;11.3;6.9;2.9;9.1;5.8;3.1;93;76;50;0.0;14.142;31.2;10.4
521;19/02/2011;8.0;6.6;4.2;8.1;6.2;4.6;100;89;72;4.3;3.518;16.9;4.5
521;20/02/2011;13.1;7.0;1.5;8.8;5.9;3.0;97;79;46;0.0;13.795;36.3;8.6
521;21/02/2011;11.1;6.9;3.2;7.8;6.3;4.4;97;89;70;5.9;6.109;36.4;12.8
521;22/02/2011;12.2;10.3;8.4;9.4;8.3;7.5;99;85;72;4.7;4.267;47.2;21.6
521;23/02/2011;14.1;9.7;6.8;11.2;8.8;7.6;93;82;57;0.0;11.102;38.9;14.0
521;24/02/2011;12.7;8.8;4.9;11.1;8.6;6.8;96;81;57;0.0;10.649;27.3;7.9
521;25/02/2011;18.9;10.0;2.9;12.3;8.0;4.7;95;66;25;0.0;16.633;25.6;9.0
521;26/02/2011;14.6;9.4;5.1;10.3;7.9;5.2;86;72;51;0.0;8.978;32.1;10.4
521;27/02/2011;7.9;5.3;3.5;7.9;6.7;5.3;96;84;63;1.4;9.303;42.6;18.5
521;28/02/2011;7.1;3.4;0.5;6.4;4.8;3.7;100;86;65;5.9;6.902;44.8;19.7
521;01/03/2011;6.8;3.3;1.1;6.3;4.3;3.1;98;81;55;0.0;8.377;33.6;14.9
521;02/03/2011;6.0;3.8;2.3;5.0;4.1;3.7;96;84;65;0.4;2.525;36.8;17.6
521;03/03/2011;4.2;2.1;0.3;4.3;3.5;2.9;100;91;72;1.0;3.226;26.7;9.1
521;04/03/2011;4.6;2.1;-0.1;5.1;3.6;2.5;100;99;92;0.6;5.215;26.0;9.3
521;05/03/2011;10.8;5.8;1.2;10.3;5.8;2.9;100;85;57;0.2;16.647;24.1;9.5
521;06/03/2011;13.9;6.7;0.1;11.2;6.3;2.5;92;66;31;0.0;17.994;15.3;5.4
521;07/03/2011;14.7;7.7;1.1;10.2;6.6;3.3;95;68;41;0.0;14.956;33.5;11.3
521;08/03/2011;9.2;7.4;5.3;7.1;6.4;5.4;86;74;55;0.0;2.456;45.2;17.7
521;09/03/2011;12.4;6.9;2.3;9.9;6.9;4.3;96;78;54;0.0;15.771;26.0;11.3
521;10/03/2011;14.5;8.0;1.5;12.1;7.9;4.2;96;75;52;0.0;17.628;15.9;5.9
521;11/03/2011;14.8;8.5;1.6;11.2;8.1;5.1;98;69;28;4.3;16.097;55.0;17.3
521;12/03/2011;10.1;7.5;5.4;9.6;8.0;6.7;99;94;89;1.8;7.544;45.4;17.2
521;13/03/2011;14.5;9.6;4.5;13.1;9.3;6.3;100;78;47;0.0;15.207;21.6;6.4
521;14/03/2011;11.3;9.7;8.1;10.3;9.2;8.1;95;84;62;0.6;7.475;46.6;21.0
521;15/03/2011;10.3;8.8;8.1;10.1;9.1;8.2;99;93;70;20.3;2.557;37.3;13.6
521;16/03/2011;10.4;9.0;7.9;9.3;8.5;7.9;93;88;79;6.1;2.975;39.0;18.9
521;17/03/2011;10.9;8.9;5.9;9.5;8.4;7.5;94;83;74;0.0;4.698;40.0;16.6
521;18/03/2011;15.2;8.3;4.3;11.8;8.5;6.4;93;77;41;0.0;20.334;36.0;12.5
521;19/03/2011;13.3;8.0;3.5;12.6;8.7;5.7;94;78;56;0.0;14.387;25.0;10.7
521;20/03/2011;15.2;7.8;2.2;13.3;8.6;4.8;96;73;41;0.0;21.320;33.7;10.6
521;21/03/2011;13.3;7.1;0.8;14.3;9.2;4.7;98;80;55;0.0;18.806;25.1;5.2
521;22/03/2011;9.7;6.8;4.7;10.5;8.7;7.5;95;84;68;0.0;8.392;29.3;11.6
521;23/03/2011;12.6;7.6;1.1;12.7;8.7;5.8;100;74;49;0.0;19.060;41.5;16.1
521;24/03/2011;9.0;6.8;3.5;8.5;7.6;6.4;98;89;64;2.8;5.057;43.3;18.8
521;25/03/2011;14.5;9.8;6.4;12.9;9.7;7.2;100;89;71;0.2;15.403;31.0;13.9
521;26/03/2011;15.8;10.7;4.8;14.4;10.8;6.9;100;88;71;3.0;12.570;13.2;3.8
521;27/03/2011;13.8;8.6;4.0;13.7;10.6;7.4;97;82;58;3.5;12.850;45.0;7.0
521;28/03/2011;15.1;10.1;5.3;13.8;10.5;8.2;97;79;49;0.2;17.948;28.5;8.9
521;29/03/2011;15.9;10.9;7.3;15.4;11.7;8.5;94;77;46;3.0;16.859;28.3;8.7
521;30/03/2011;15.3;10.7;6.7;14.7;11.8;9.3;98;89;71;6.5;11.170;22.4;6.6
521;31/03/2011;20.9;14.3;8.5;18.8;13.9;9.7;95;75;45;0.0;21.544;15.6;5.2
521;01/04/2011;23.9;16.0;8.2;19.9;14.8;10.2;93;67;43;0.0;23.122;33.9;11.2
521;02/04/2011;22.8;16.0;9.7;20.3;15.9;11.9;92;69;39;0.0;16.801;31.3;7.8
521;03/04/2011;11.3;9.5;7.5;14.9;12.7;10.6;99;95;84;8.9;3.322;25.0;7.3
521;04/04/2011;15.3;10.0;5.9;16.0;12.3;9.5;100;86;64;0.4;16.892;21.4;6.5
521;05/04/2011;22.0;13.4;5.3;19.7;14.0;8.6;99;78;48;0.0;22.957;19.2;5.0
521;06/04/2011;24.9;17.4;8.7;21.0;16.0;11.5;98;65;33;0.0;23.899;32.9;11.3
521;07/04/2011;25.1;17.2;8.5;23.8;17.5;12.1;92;60;28;0.0;24.125;17.8;5.6
521;08/04/2011;28.3;19.3;10.8;25.4;18.7;13.0;70;47;22;0.0;23.978;13.6;4.8
521;09/04/2011;28.2;19.5;11.7;24.2;19.1;14.7;77;48;16;0.0;24.570;35.9;9.8
521;10/04/2011;17.8;12.7;10.5;18.0;16.0;14.4;89;77;54;0.0;9.432;33.4;13.1
521;11/04/2011;14.3;11.7;10.1;16.5;14.5;13.2;87;77;67;0.0;9.278;31.4;15.3
521;12/04/2011;14.7;10.9;5.8;16.9;14.1;11.9;93;79;64;0.0;11.417;29.8;11.9
521;13/04/2011;22.4;12.1;2.1;20.3;14.2;8.8;99;54;11;0.0;26.004;20.8;7.4
521;14/04/2011;19.7;12.5;6.7;21.2;15.5;11.6;82;50;21;0.0;23.093;24.8;8.6
521;15/04/2011;16.5;9.4;3.3;19.2;14.3;10.1;91;67;43;0.0;24.140;29.9;9.6
521;16/04/2011;18.7;11.3;4.1;20.0;14.5;10.7;86;63;43;0.0;21.288;30.4;7.2
521;17/04/2011;21.3;14.4;7.6;21.1;16.0;11.9;86;57;31;0.0;25.294;39.0;15.0
521;18/04/2011;20.9;14.8;8.9;20.9;16.5;12.5;67;45;27;0.0;26.188;41.8;19.0
521;19/04/2011;17.7;13.0;8.8;18.1;15.6;13.2;82;69;52;0.0;14.361;35.5;16.9
521;20/04/2011;16.4;12.4;9.2;16.1;14.4;12.8;94;82;65;1.0;8.602;44.5;18.9
521;21/04/2011;16.7;12.8;10.0;16.7;14.2;12.3;94;80;63;1.6;12.406;49.1;18.1
521;22/04/2011;14.5;11.3;8.5;15.8;13.4;11.9;97;87;68;3.2;13.741;36.3;16.7
521;23/04/2011;17.5;11.8;6.5;19.5;14.4;10.6;99;81;46;19.7;18.995;23.9;7.2
521;24/04/2011;16.1;12.1;9.8;17.4;14.7;12.4;98;88;68;13.8;16.754;22.9;6.6
521;25/04/2011;16.3;12.8;10.8;16.6;14.3;12.6;93;84;67;0.0;15.251;28.8;11.4
521;26/04/2011;18.5;13.2;9.3;17.4;14.3;12.0;94;79;48;0.0;17.956;30.9;11.4
521;27/04/2011;20.3;13.3;6.6;20.9;15.3;10.3;94;69;37;0.0;26.969;28.2;8.0
521;28/04/2011;19.7;13.0;6.3;20.4;15.8;11.3;92;66;36;0.0;21.394;26.7;5.6
521;29/04/2011;19.2;13.2;6.5;22.0;16.5;11.3;87;65;32;0.0;25.927;25.2;6.6
521;30/04/2011;18.8;13.9;9.8;19.9;16.6;13.9;94;77;46;1.2;16.040;32.9;11.8
521;01/05/2011;20.6;15.0;10.5;19.3;16.3;13.5;96;71;40;0.2;17.539;36.8;11.9
521;02/05/2011;21.3;14.7;9.8;23.0;18.0;13.9;93;70;33;0.0;25.772;29.6;6.2
521;03/05/2011;19.3;14.0;9.0;20.9;17.6;14.7;93;74;53;0.0;18.713;25.7;6.6
521;04/05/2011;20.9;14.1;6.9;22.2;17.9;13.9;96;66;36;0.0;22.868;20.0;4.9
521;05/05/2011;23.1;16.1;9.9;21.9;18.2;14.8;87;61;37;0.0;23.073;30.1;8.6
521;06/05/2011;23.7;17.1;12.6;20.2;18.0;16.1;89;66;38;4.7;17.177;56.5;22.8
521;07/05/2011;14.3;12.3;9.7;17.2;14.7;13.5;98;89;73;17.9;4.541;44.6;15.4
521;08/05/2011;20.9;14.5;9.7;20.0;16.3;13.2;98;82;51;0.0;28.208;17.9;4.6
521;09/05/2011;25.1;17.4;9.2;19.9;17.2;14.3;94;66;32;0.0;28.785;29.1;8.2
521;10/05/2011;24.9;18.4;10.3;20.9;18.1;15.2;95;64;32;0.0;28.550;34.6;11.8
521;11/05/2011;25.7;18.4;0.0;21.3;18.8;16.4;91;68;0;0.0;21.390;33.4;8.6
521;12/05/2011;20.3;16.1;12.2;19.8;18.2;16.7;94;76;55;0.0;20.362;23.9;7.7
521;13/05/2011;23.3;16.7;11.7;21.4;18.6;16.4;94;75;41;0.0;23.838;32.5;7.2
521;14/05/2011;15.2;12.2;6.2;18.7;16.1;13.0;96;82;57;1.4;5.655;33.2;9.7
521;15/05/2011;17.5;11.2;6.4;16.5;14.0;11.9;87;66;38;0.0;24.778;30.3;11.1
521;16/05/2011;22.9;13.6;5.2;19.4;15.4;11.9;88;61;26;0.0;30.504;18.2;5.8
521;17/05/2011;25.9;17.1;7.9;21.0;17.6;14.4;90;59;27;0.0;29.570;24.6;6.7
521;18/05/2011;24.8;18.1;10.7;20.4;18.4;16.3;92;51;19;0.0;21.606;34.9;10.1
521;19/05/2011;24.1;18.0;11.7;22.2;19.4;17.1;80;52;23;0.0;29.372;31.0;10.3
521;20/05/2011;24.3;16.7;9.7;21.6;19.1;16.6;87;62;27;0.0;24.815;22.4;5.6
521;21/05/2011;26.9;17.5;9.3;22.1;19.3;16.3;94;63;23;0.0;27.074;31.4;4.4
521;22/05/2011;22.0;16.6;12.1;21.4;19.2;17.8;92;72;50;0.0;16.394;22.0;7.8
521;23/05/2011;29.8;18.8;8.6;23.9;19.8;16.3;96;57;19;0.0;30.612;28.1;5.2
521;24/05/2011;27.3;18.5;9.7;24.5;20.8;17.6;92;61;30;0.0;30.304;27.3;7.4
521;25/05/2011;31.1;20.3;11.0;25.7;21.8;18.1;93;57;16;0.0;23.647;37.9;4.3
521;26/05/2011;21.3;16.5;12.1;23.2;20.6;18.2;91;76;56;3.5;12.960;26.2;7.1
521;27/05/2011;15.4;12.4;7.4;18.5;17.1;15.3;97;79;62;0.0;8.870;19.8;7.7
521;28/05/2011;25.7;15.5;5.3;25.6;18.8;12.3;95;62;31;0.0;30.705;20.0;5.9
521;29/05/2011;26.8;18.1;10.6;25.1;20.9;16.7;90;61;30;0.0;20.971;29.3;7.5
521;30/05/2011;21.9;17.1;14.3;21.7;19.7;18.2;94;79;51;2.8;12.265;25.3;5.8
521;31/05/2011;15.3;12.8;8.9;18.4;16.4;13.7;93;77;62;0.6;6.389;31.8;11.9
521;01/06/2011;18.3;12.0;6.9;21.2;16.1;12.0;88;58;26;0.2;27.007;35.4;13.4
521;02/06/2011;20.3;14.1;10.2;20.5;17.4;14.8;76;58;34;0.0;17.799;34.1;13.4
521;03/06/2011;24.0;16.7;10.8;26.2;20.5;15.6;89;60;30;0.0;27.210;23.4;7.2
521;04/06/2011;23.0;16.0;12.1;25.5;20.8;18.0;97;77;42;7.5;17.924;30.5;6.2
521;05/06/2011;23.3;16.2;11.9;24.4;19.8;16.7;98;77;42;0.0;20.098;25.0;6.5
521;06/06/2011;18.3;14.8;12.1;20.0;17.9;16.5;96;88;72;23.3;8.141;22.5;5.7
521;07/06/2011;15.0;12.4;10.2;18.0;15.9;14.0;97;85;66;5.1;10.248;27.1;10.6
521;08/06/2011;18.9;13.7;10.5;20.6;16.5;13.3;87;68;40;0.0;24.075;25.3;8.1
521;09/06/2011;21.9;15.2;10.9;24.4;18.9;14.7;96;70;43;7.9;24.013;27.4;6.3
521;10/06/2011;17.4;13.3;11.1;19.3;17.1;15.4;96;80;61;0.8;12.159;22.3;8.0
521;11/06/2011;21.5;15.3;9.0;23.5;18.4;13.6;91;65;43;0.0;26.467;17.8;4.8
521;12/06/2011;27.7;19.3;11.1;25.9;20.6;15.9;90;61;30;0.0;23.996;23.9;5.3
521;13/06/2011;27.9;20.2;13.2;28.2;23.0;17.9;91;64;32;0.0;30.380;27.5;7.1
521;14/06/2011;29.0;20.7;12.8;29.8;24.2;18.5;93;65;31;0.0;29.277;18.8;3.7
521;15/06/2011;30.1;21.5;14.2;31.4;25.7;20.4;94;66;32;0.0;30.270;21.2;4.7
521;16/06/2011;21.3;17.5;13.7;25.0;23.1;21.0;90;70;55;0.0;13.400;21.7;7.4
521;17/06/2011;27.8;18.8;12.3;28.7;23.2;18.8;86;62;30;0.0;23.455;25.6;4.5
521;18/06/2011;21.7;15.7;12.1;25.9;21.9;19.3;90;63;32;0.0;20.862;30.1;7.4
521;19/06/2011;27.9;18.9;10.0;29.9;23.9;18.2;83;51;24;0.0;31.565;27.6;5.8
521;20/06/2011;31.7;23.1;13.3;32.0;25.9;19.9;79;49;26;0.0;30.605;18.8;5.1
521;21/06/2011;33.3;23.6;15.3;33.5;27.5;22.1;81;57;30;0.0;29.447;36.3;5.1
521;22/06/2011;25.1;18.7;14.0;29.9;25.8;22.7;92;70;44;0.0;21.275;26.1;9.4
521;23/06/2011;22.8;16.2;10.4;29.3;24.3;20.8;76;59;33;0.0;26.306;27.9;11.3
521;24/06/2011;28.2;17.7;7.7;30.6;24.3;18.4;89;48;13;0.0;32.193;22.2;6.3
521;25/06/2011;33.4;23.1;12.1;32.9;26.2;19.7;69;40;19;0.0;31.194;22.1;5.8
521;26/06/2011;36.2;28.1;20.4;34.6;28.6;23.3;65;38;17;0.0;29.785;28.2;11.3
521;27/06/2011;34.8;26.9;19.9;33.5;28.5;24.9;72;42;20;1.2;21.103;33.4;12.6
521;28/06/2011;27.1;20.9;13.9;31.5;26.0;21.3;89;66;45;4.7;25.453;37.5;12.0
521;29/06/2011;16.1;13.4;9.8;21.3;19.1;16.2;87;74;60;0.0;9.384;32.3;14.2
521;30/06/2011;22.7;15.1;8.0;27.3;20.3;13.9;84;62;39;0.0;31.682;33.6;12.0
521;01/07/2011;28.8;18.8;8.8;30.7;23.5;16.8;89;54;20;0.0;32.251;22.4;7.5
521;02/07/2011;33.9;22.9;12.0;33.4;26.0;19.3;85;48;20;0.0;28.817;23.5;5.3
521;03/07/2011;29.5;22.1;17.0;31.4;25.8;22.5;89;61;34;1.8;20.765;29.2;8.3
521;04/07/2011;28.5;20.5;13.5;30.7;24.8;19.9;87;50;21;0.0;29.519;27.3;9.2
521;05/07/2011;33.4;22.4;14.3;33.5;26.7;20.4;76;49;20;0.0;29.875;29.2;6.6
521;06/07/2011;27.2;19.0;12.6;32.4;26.6;22.2;90;64;33;0.0;26.234;25.7;7.3
521;07/07/2011;26.2;17.6;11.1;32.3;26.2;21.7;79;55;28;0.0;30.365;30.6;9.4
521;08/07/2011;27.9;19.5;10.2;32.8;25.9;19.7;76;47;25;0.0;27.277;21.9;6.5
521;09/07/2011;29.7;22.8;16.3;32.4;27.5;22.8;75;52;30;0.0;23.810;21.8;6.5
521;10/07/2011;27.0;20.6;14.5;31.9;27.1;23.8;83;67;43;0.0;21.848;26.7;8.3
521;11/07/2011;32.6;23.2;13.1;34.2;27.7;21.6;90;56;23;0.0;30.497;36.3;10.8
521;12/07/2011;28.1;18.4;12.7;33.3;26.4;21.4;94;76;39;3.5;21.408;43.1;10.9
521;13/07/2011;18.8;15.2;12.1;21.4;19.9;18.2;91;72;52;0.2;10.637;38.0;15.8
521;14/07/2011;23.3;16.4;11.1;26.9;21.0;16.6;85;63;38;0.0;23.492;30.5;10.5
521;15/07/2011;29.2;19.6;10.5;31.1;23.8;17.0;86;55;27;0.0;28.351;19.3;4.6
521;16/07/2011;31.9;23.0;14.7;33.5;26.8;20.9;83;54;25;0.0;28.279;24.5;5.0
521;17/07/2011;20.7;16.5;13.2;26.5;23.5;21.6;96;68;37;1.0;16.109;31.1;11.4
521;18/07/2011;26.1;18.6;9.3;30.8;24.7;18.8;84;49;27;0.0;29.367;24.4;6.0
521;19/07/2011;20.2;16.0;11.9;25.0;22.4;19.8;94;63;44;2.4;22.773;41.5;17.0
521;20/07/2011;27.0;18.2;9.6;29.2;23.1;17.5;87;57;27;0.0;29.224;26.2;8.6
521;21/07/2011;20.9;17.3;14.5;24.6;22.6;20.8;88;66;49;0.2;9.716;25.8;8.8
521;22/07/2011;21.3;15.6;10.7;27.0;22.2;19.1;76;58;35;0.0;22.355;30.6;10.3
521;23/07/2011;22.5;15.0;8.5;28.0;22.3;17.3;85;58;31;0.0;30.361;36.1;11.3
521;24/07/2011;22.1;17.0;11.7;24.8;21.8;19.3;74;63;51;0.0;15.409;33.2;14.7
521;25/07/2011;24.6;20.0;16.7;24.4;22.3;20.3;80;65;49;0.0;12.549;38.6;14.2
521;26/07/2011;23.4;19.6;15.7;25.7;23.0;20.7;81;65;49;0.0;14.650;33.0;12.3
521;27/07/2011;24.5;18.0;13.3;26.4;22.5;19.3;84;65;42;0.0;18.780;27.8;11.1
521;28/07/2011;26.7;18.6;10.9;29.9;24.0;18.4;92;60;31;0.0;27.966;23.7;6.7
521;29/07/2011;29.8;19.6;10.9;30.9;24.8;19.0;89;57;19;0.0;28.124;21.3;6.3
521;30/07/2011;27.7;20.2;14.3;31.5;25.7;20.9;89;59;30;0.2;28.512;27.6;8.6
521;31/07/2011;30.4;21.3;13.1;32.5;26.0;20.0;81;50;16;0.0;29.414;22.5;5.7
521;01/08/2011;31.9;23.6;14.3;32.7;26.9;21.6;75;54;34;0.0;25.200;40.6;15.9
521;02/08/2011;29.3;23.3;18.9;30.8;27.0;23.7;87;57;24;0.0;17.987;43.1;13.7
521;03/08/2011;29.2;21.9;17.0;32.8;27.3;23.3;91;63;35;0.2;22.429;20.3;5.5
521;04/08/2011;32.9;23.2;14.5;34.1;27.7;22.0;89;55;25;0.0;26.844;26.0;4.5
521;05/08/2011;30.6;22.9;17.8;33.0;27.9;23.9;75;56;30;0.0;20.801;26.4;5.3
521;06/08/2011;31.9;22.0;16.2;32.0;27.4;23.8;82;62;28;0.0;19.706;36.7;7.6
521;07/08/2011;28.8;20.6;15.5;33.1;27.4;23.3;88;59;21;0.0;26.954;30.9;8.3
521;08/08/2011;22.9;17.1;10.9;29.7;25.3;22.5;81;57;33;0.0;24.322;32.3;10.1
521;09/08/2011;23.3;15.7;8.3;29.7;23.7;18.8;86;60;33;0.0;27.474;30.3;7.9
521;10/08/2011;28.5;18.6;8.8;30.9;24.3;18.5;87;49;14;0.0;28.978;19.5;6.6
521;11/08/2011;31.4;22.0;12.9;32.6;26.2;20.4;77;50;24;0.0;27.357;22.5;4.9
521;12/08/2011;31.9;22.1;12.7;33.2;27.2;21.7;91;59;28;0.0;25.187;17.6;4.3
521;13/08/2011;33.0;24.2;15.9;31.5;27.4;23.3;66;44;23;0.0;19.733;26.7;5.5
521;14/08/2011;29.8;23.2;16.6;31.2;26.9;23.2;73;46;28;0.0;17.632;18.0;3.9
521;15/08/2011;30.3;22.6;17.1;33.0;27.4;23.2;84;64;37;0.0;21.808;35.3;6.6
521;16/08/2011;32.9;24.3;14.5;33.9;28.0;22.5;93;58;32;0.0;26.124;25.2;5.5
521;17/08/2011;35.4;25.6;17.7;33.3;29.0;24.7;85;58;24;0.0;24.388;31.8;11.2
521;18/08/2011;29.5;21.8;14.8;28.4;25.9;23.4;92;68;43;0.0;13.381;34.1;8.0
521;19/08/2011;34.9;26.8;17.7;33.1;27.7;23.0;78;45;21;0.2;24.540;30.7;11.0
521;20/08/2011;37.6;28.1;19.0;33.1;28.4;23.9;68;38;12;0.2;20.082;52.9;12.3
521;21/08/2011;35.4;26.5;19.6;33.5;28.1;24.4;77;46;19;0.6;19.518;43.6;10.1
521;22/08/2011;32.1;24.6;19.0;32.2;27.6;24.0;81;49;18;0.2;21.792;42.0;11.3
521;23/08/2011;30.8;23.0;16.1;34.1;27.8;22.6;82;54;28;0.0;24.471;25.3;5.1
521;24/08/2011;26.1;21.1;16.1;31.1;27.4;24.7;83;67;47;0.0;17.986;30.3;8.3
521;25/08/2011;32.1;22.4;12.5;32.0;26.7;21.4;94;56;22;0.0;24.079;32.4;8.0
