Estacion;fecha;TMax;TMed;TMin;TsMax;TsMed;TsMin;HrMax;Hrmed;HrMin;PAc;RgAc;VVMax;VVMed
519;10/03/2009;18.6;8.4;-0.5;14.8;9.3;5.0;98;65;24;0.0;19.254;14.0;4.4
519;11/03/2009;17.7;9.9;3.6;13.9;9.4;5.8;82;54;27;0.0;17.609;21.2;6.0
519;12/03/2009;16.8;10.0;2.4;14.3;9.7;5.8;84;63;42;0.0;19.624;23.1;6.6
519;13/03/2009;23.5;12.2;3.5;16.6;11.0;6.5;91;61;27;0.0;19.162;16.8;4.0
519;14/03/2009;19.7;12.6;6.0;15.5;11.4;7.9;80;52;26;0.0;15.069;23.2;5.6
519;15/03/2009;17.9;10.1;4.1;16.1;11.0;7.2;91;70;48;0.0;16.993;15.1;5.1
519;16/03/2009;22.1;11.4;2.8;17.5;11.4;6.9;97;59;19;0.0;20.749;17.9;4.1
519;17/03/2009;19.1;9.5;1.3;15.8;10.8;6.8;95;65;30;0.0;20.147;33.2;7.2
519;18/03/2009;18.6;10.2;2.1;16.4;10.9;6.5;86;59;33;0.0;20.976;20.7;5.4
519;19/03/2009;23.6;12.8;4.4;17.9;12.0;7.3;79;51;17;0.0;21.064;14.6;4.6
519;20/03/2009;23.3;13.7;6.9;18.2;12.3;8.1;60;37;12;0.0;21.928;24.9;8.0
519;21/03/2009;19.5;10.1;2.5;17.3;11.3;6.9;62;35;14;0.0;22.210;23.9;7.1
519;22/03/2009;16.9;8.0;1.4;16.3;10.4;6.0;69;44;23;0.0;22.102;25.8;6.6
519;23/03/2009;18.4;9.2;2.1;17.2;10.7;5.8;77;47;16;0.0;22.478;15.0;4.9
519;24/03/2009;12.0;6.9;2.5;12.2;9.4;6.6;86;67;40;0.0;10.841;27.6;7.6
519;25/03/2009;16.9;7.4;-1.2;16.1;9.6;4.6;94;44;10;0.0;23.297;22.3;5.9
519;26/03/2009;21.9;10.4;0.2;17.9;11.0;5.5;77;43;13;0.0;22.830;18.4;4.7
519;27/03/2009;21.4;12.2;3.0;19.0;12.4;7.1;77;45;21;0.0;22.082;20.7;4.5
519;28/03/2009;8.9;5.8;4.1;11.3;9.8;8.2;92;79;66;4.0;5.121;24.3;6.0
519;29/03/2009;10.5;6.1;1.7;12.9;9.3;7.0;86;65;39;0.0;15.960;28.4;7.3
519;30/03/2009;12.5;6.9;2.6;16.5;10.2;6.9;75;55;25;0.0;21.916;23.3;6.6
519;31/03/2009;11.6;7.0;1.2;13.4;9.7;6.4;90;58;30;0.0;12.526;21.8;5.9
519;01/04/2009;11.1;7.9;5.8;11.5;9.4;7.9;72;63;52;0.0;6.902;25.6;9.8
519;02/04/2009;14.4;8.9;4.2;15.8;10.7;6.9;81;62;43;0.0;18.015;32.4;8.4
519;03/04/2009;17.5;9.9;3.0;18.8;12.1;7.3;89;64;35;0.0;21.425;20.0;4.6
519;04/04/2009;18.1;11.7;6.8;17.6;12.7;9.1;78;65;44;0.0;13.096;21.0;4.7
519;05/04/2009;19.8;13.2;9.0;20.9;14.8;11.2;83;67;44;0.0;20.389;20.7;4.6
519;06/04/2009;18.0;11.1;3.3;17.5;13.5;9.3;95;79;58;1.6;14.625;26.6;5.2
519;07/04/2009;12.2;7.8;4.8;14.2;11.7;9.3;94;76;48;4.8;9.558;21.5;5.8
519;08/04/2009;16.3;9.3;2.7;18.7;11.9;7.2;89;69;43;0.0;19.429;21.3;5.6
519;09/04/2009;20.3;12.2;2.0;18.2;12.6;7.9;98;64;29;0.0;14.953;27.6;6.2
519;10/04/2009;15.1;8.1;5.2;13.0;11.4;9.5;96;84;52;13.1;4.985;41.9;5.5
519;11/04/2009;9.8;6.3;3.7;11.7;9.8;8.1;91;78;57;5.2;8.179;26.9;8.7
519;12/04/2009;11.8;7.6;4.5;13.2;10.2;7.6;81;68;49;0.0;13.674;29.1;8.2
519;13/04/2009;17.9;10.3;1.7;18.3;11.8;6.7;92;61;30;0.0;25.852;24.5;7.9
519;14/04/2009;13.0;10.1;6.9;14.8;12.1;9.7;97;73;56;3.8;10.217;17.2;4.2
519;15/04/2009;14.5;9.5;4.4;16.9;12.3;9.1;97;70;35;0.8;18.722;30.2;6.8
519;16/04/2009;13.6;8.7;4.2;15.3;11.7;8.8;93;74;51;0.6;13.494;27.2;4.7
519;17/04/2009;15.1;9.5;3.4;19.4;13.2;8.7;95;67;38;0.0;26.671;24.5;6.5
519;18/04/2009;14.6;9.8;4.3;16.6;12.6;8.4;80;64;41;0.0;19.889;27.0;6.7
519;19/04/2009;15.3;10.3;5.8;17.7;13.1;10.2;84;67;40;0.0;15.863;22.1;5.8
519;20/04/2009;12.6;9.0;5.2;13.7;11.4;9.6;89;72;55;0.0;7.408;18.3;5.0
519;21/04/2009;16.2;11.0;5.3;18.0;12.9;9.5;86;65;43;0.0;18.066;23.6;7.2
519;22/04/2009;19.3;11.1;3.5;21.2;13.9;8.5;89;63;36;0.0;25.672;24.4;7.0
519;23/04/2009;26.3;15.7;5.9;24.0;15.7;9.1;81;39;11;0.0;27.076;17.9;5.0
519;24/04/2009;25.9;17.0;9.3;25.0;17.4;11.6;78;42;18;0.0;25.521;28.4;6.5
519;25/04/2009;9.9;8.5;6.2;15.8;13.8;11.8;92;82;73;1.8;3.505;20.3;5.7
519;26/04/2009;10.9;7.5;5.6;15.1;12.2;10.5;92;79;55;5.0;9.503;22.5;6.3
519;27/04/2009;16.2;10.9;4.4;19.3;13.7;9.6;90;63;36;0.4;17.301;23.2;6.1
519;28/04/2009;17.6;11.0;7.2;21.2;15.0;11.2;92;69;31;5.2;20.247;26.2;6.5
519;29/04/2009;19.5;12.5;6.5;20.2;15.0;11.0;90;66;37;0.0;19.658;28.8;6.7
519;30/04/2009;16.9;11.2;6.3;18.0;14.2;11.2;94;77;50;1.4;11.576;24.8;5.0
519;01/05/2009;13.8;9.8;6.7;17.1;13.6;10.6;87;68;48;0.0;15.168;21.9;7.4
519;02/05/2009;19.8;12.1;4.6;23.3;15.5;10.2;95;68;38;0.0;24.364;20.3;4.4
519;03/05/2009;21.6;13.4;6.6;25.2;16.9;10.9;90;64;34;0.0;28.213;25.7;6.4
519;04/05/2009;14.9;11.4;6.9;16.7;14.7;12.6;93;74;58;0.0;6.299;18.9;5.6
519;05/05/2009;20.3;12.3;3.0;25.4;16.7;10.0;92;64;41;0.0;28.689;24.3;6.1
519;06/05/2009;28.2;17.5;5.1;28.3;19.3;12.0;96;58;20;0.0;28.656;15.9;3.8
519;07/05/2009;27.4;19.5;11.3;27.7;20.6;15.4;85;55;27;0.0;22.974;18.6;4.7
519;08/05/2009;23.8;16.5;10.0;26.7;20.5;15.7;96;72;41;0.0;21.793;21.3;4.0
519;09/05/2009;24.9;16.3;10.6;28.2;20.4;16.0;95;74;33;9.2;22.149;31.8;5.1
519;10/05/2009;23.1;17.7;13.3;24.3;20.0;16.7;97;77;42;9.0;20.400;27.4;4.8
519;11/05/2009;25.7;16.4;9.7;23.0;18.6;15.0;97;69;25;0.2;18.387;29.4;6.1
519;12/05/2009;24.2;16.8;9.5;25.6;19.3;14.3;90;64;36;0.0;24.545;15.9;4.4
519;13/05/2009;23.7;16.7;10.6;26.8;20.2;14.9;88;67;45;2.4;24.712;25.9;4.4
519;14/05/2009;15.7;12.6;10.4;19.3;17.1;15.0;90;70;53;2.8;9.493;21.9;5.1
519;15/05/2009;18.9;12.0;7.2;22.4;16.7;12.9;92;59;33;0.0;24.121;22.8;6.1
519;16/05/2009;24.7;15.4;4.4;25.7;18.6;12.0;94;60;30;0.0;28.905;19.9;5.0
519;17/05/2009;23.3;16.5;10.1;27.7;20.5;15.0;87;58;26;0.0;27.507;22.1;5.0
519;18/05/2009;22.6;14.8;6.6;29.2;21.0;14.8;95;65;34;0.0;28.384;18.7;3.9
519;19/05/2009;24.4;16.0;7.0;30.1;21.8;15.2;96;67;35;0.0;28.019;17.9;4.3
519;20/05/2009;28.2;18.5;8.1;30.0;22.4;16.1;97;64;30;0.0;23.834;33.8;6.0
519;21/05/2009;26.8;18.3;10.9;28.6;22.5;17.5;94;71;42;0.0;22.013;13.3;3.3
519;22/05/2009;29.0;19.9;11.9;31.1;23.9;18.1;94;66;39;0.0;24.462;30.1;6.0
519;23/05/2009;25.9;19.9;14.4;26.9;23.0;19.9;84;54;28;0.0;15.400;24.6;5.2
519;24/05/2009;22.1;16.2;12.3;27.1;20.9;18.1;96;78;51;7.0;11.422;22.7;4.7
519;25/05/2009;20.3;15.1;11.4;23.1;19.4;17.1;97;81;52;3.6;13.561;20.9;3.7
519;26/05/2009;17.1;13.1;9.9;20.8;17.9;16.1;94;75;50;0.2;11.991;22.4;5.3
519;27/05/2009;19.7;12.9;5.9;26.6;18.9;13.3;91;62;38;0.0;29.472;23.5;7.3
519;28/05/2009;26.3;16.9;6.7;30.3;20.9;13.4;94;54;22;0.0;31.440;21.2;5.8
519;29/05/2009;29.4;20.4;10.2;32.7;23.4;16.1;83;52;20;0.0;30.621;17.9;5.0
519;30/05/2009;29.4;21.9;13.7;33.5;25.0;18.5;81;49;22;0.0;23.887;19.5;5.6
519;31/05/2009;27.5;19.3;11.9;35.0;25.0;18.0;89;48;18;0.0;31.810;23.6;6.2
519;01/06/2009;26.9;18.7;11.2;35.1;25.0;17.5;83;45;21;0.0;31.588;21.3;6.5
519;02/06/2009;27.9;19.0;10.1;35.5;25.5;17.9;87;54;24;0.0;31.301;20.6;5.8
519;03/06/2009;29.4;21.0;12.9;35.4;26.6;19.0;77;48;12;0.0;28.761;19.9;5.5
519;04/06/2009;26.8;19.5;13.2;31.5;25.0;20.1;94;64;29;4.6;18.281;16.4;4.4
519;05/06/2009;24.0;17.5;11.2;28.4;23.1;18.5;97;68;23;0.4;23.300;41.0;6.5
519;06/06/2009;21.7;15.5;10.8;28.6;21.8;17.7;97;68;32;2.6;22.194;31.5;5.8
519;07/06/2009;21.9;16.2;9.3;24.6;20.7;16.6;95;64;32;0.2;15.384;20.5;3.9
519;08/06/2009;22.6;16.6;8.9;24.7;20.8;17.5;91;59;27;0.0;19.743;39.7;7.8
519;09/06/2009;22.1;15.7;7.3;26.5;21.0;14.6;90;55;29;0.6;19.862;23.4;4.1
519;10/06/2009;28.5;20.1;11.8;30.9;23.7;17.7;95;63;33;0.0;24.800;21.2;4.5
519;11/06/2009;28.8;21.0;12.7;34.5;25.7;18.4;91;64;37;0.0;29.470;19.4;5.3
519;12/06/2009;32.4;22.9;11.8;36.3;27.0;19.3;96;59;25;0.0;30.754;21.2;5.0
519;13/06/2009;35.0;25.6;16.1;38.0;28.9;21.4;76;49;18;0.0;30.023;19.4;5.3
519;14/06/2009;30.5;24.3;18.9;34.4;28.6;23.8;91;61;33;2.4;19.906;16.3;4.1
519;15/06/2009;27.4;20.6;16.7;34.5;26.7;22.2;92;74;44;0.2;22.242;27.1;5.6
519;16/06/2009;22.1;18.7;15.9;28.0;24.5;22.0;94;73;58;1.0;11.584;14.0;3.9
519;17/06/2009;29.4;21.5;16.1;33.6;25.6;20.5;96;83;50;20.1;23.295;22.2;4.2
519;18/06/2009;32.6;23.6;15.4;34.3;26.5;20.3;97;69;30;0.2;29.689;34.8;5.4
519;19/06/2009;22.5;18.6;15.6;24.6;22.5;20.4;89;78;58;0.0;6.000;24.6;5.9
519;20/06/2009;21.9;16.6;10.3;33.4;24.3;18.5;87;61;41;0.0;32.087;24.8;7.9
519;21/06/2009;22.5;15.4;7.8;32.9;23.7;17.2;90;62;37;0.0;29.473;21.9;6.2
519;22/06/2009;28.2;18.2;8.7;34.7;25.2;17.5;93;59;26;0.0;31.911;19.7;4.7
519;23/06/2009;30.5;20.8;11.3;36.0;26.8;19.1;91;52;14;0.0;30.610;19.0;4.0
519;24/06/2009;30.2;20.8;11.5;36.5;27.4;20.0;88;55;23;0.0;30.575;20.5;5.1
519;25/06/2009;28.4;20.8;12.5;34.9;27.2;21.1;92;58;27;0.2;26.349;26.5;5.0
519;26/06/2009;25.2;19.6;13.4;33.0;26.6;21.1;88;59;30;0.0;22.100;21.4;5.3
519;27/06/2009;29.0;20.5;10.2;35.4;27.1;19.7;94;55;25;0.0;28.745;20.7;4.9
519;28/06/2009;31.6;23.2;14.8;37.4;28.5;21.1;88;46;21;1.2;29.030;28.4;5.4
519;29/06/2009;31.8;22.5;13.6;36.2;27.5;21.3;96;63;28;4.8;26.329;52.4;5.5
