Estacion;fecha;TMax;TMed;TMin;TsMax;TsMed;TsMin;HrMax;Hrmed;HrMin;PAc;RgAc;VVMax;VVMed
507;09/07/2024;30.8;22.1;14.2;27.8;24.3;21.2;93;65;29;0.0;20.235;26.7;5.0
507;08/07/2024;31.7;21.6;11.7;28.1;23.7;19.6;97;67;32;0.0;29.726;27.6;5.5
507;07/07/2024;25.0;17.1;9.8;26.8;22.2;18.2;95;71;47;0.0;28.367;14.2;3.3
507;06/07/2024;19.9;16.3;13.2;24.8;22.3;20.3;95;81;63;2.4;6.641;32.5;5.2
507;05/07/2024;33.7;21.8;13.9;30.8;25.9;22.1;94;67;29;8.7;28.602;59.9;6.3
507;04/07/2024;29.6;21.1;12.5;30.1;25.0;20.5;73;54;29;0.0;30.802;21.0;5.2
507;03/07/2024;29.5;19.3;9.9;28.6;23.6;19.3;91;51;15;0.0;31.192;29.6;6.6
507;02/07/2024;24.4;18.0;13.2;26.4;22.6;19.9;85;65;40;0.0;24.097;25.1;6.5
507;01/07/2024;21.5;16.6;12.0;23.7;21.9;19.7;83;70;53;0.0;16.372;23.5;6.1
507;30/06/2024;26.4;18.8;14.7;26.2;23.0;20.5;95;73;43;0.0;20.609;22.3;4.6
507;29/06/2024;21.7;17.8;15.5;24.1;22.7;21.6;95;77;60;0.0;10.848;27.6;6.3
507;28/06/2024;31.6;22.3;17.4;28.5;24.9;21.8;90;68;28;0.0;28.075;28.7;5.5
507;27/06/2024;31.9;22.3;17.1;28.3;24.4;21.1;97;77;36;0.0;24.937;25.6;4.5
507;26/06/2024;31.0;22.0;17.0;27.4;23.9;21.3;97;77;41;4.0;25.238;49.6;6.9
507;25/06/2024;32.3;21.7;12.1;28.4;23.7;19.5;96;69;32;9.3;29.472;33.0;5.5
507;24/06/2024;27.6;20.2;15.5;27.0;22.4;18.6;89;65;37;0.0;31.637;20.5;4.7
507;23/06/2024;20.1;17.5;15.2;20.9;20.0;19.1;88;77;69;0.0;7.428;23.7;4.5
507;22/06/2024;20.9;16.7;12.3;22.6;20.8;18.8;96;74;52;0.0;14.495;32.0;4.1
507;21/06/2024;25.1;17.9;12.6;25.1;21.1;17.9;94;72;41;0.0;25.221;22.0;4.2
507;20/06/2024;17.7;14.2;12.2;22.0;20.1;18.9;95;88;59;13.5;6.995;25.9;3.5
507;19/06/2024;26.2;17.2;10.4;27.3;23.0;19.6;94;69;29;4.0;23.730;31.4;5.0
507;18/06/2024;27.4;19.6;14.2;25.6;23.4;21.2;82;63;38;0.0;17.096;59.9;7.0
507;17/06/2024;31.7;21.2;10.7;28.3;23.9;19.7;92;57;24;0.0;28.604;26.7;4.0
507;16/06/2024;29.8;18.4;7.4;26.8;22.6;18.4;94;60;27;0.0;27.627;25.7;4.3
507;15/06/2024;25.1;17.1;11.2;26.4;22.3;19.2;81;59;31;0.0;26.889;23.2;5.4
507;14/06/2024;29.8;20.2;12.6;24.9;21.7;18.7;87;59;31;0.0;22.608;42.1;7.6
507;13/06/2024;27.4;16.9;4.1;24.7;19.8;15.1;96;58;26;0.0;29.644;21.5;3.6
507;12/06/2024;19.9;13.6;9.2;21.7;18.5;15.6;87;65;35;0.0;23.761;29.1;5.6
507;11/06/2024;18.9;13.2;7.5;19.8;17.8;15.7;91;71;54;0.0;13.572;27.4;5.3
507;10/06/2024;18.5;13.8;10.0;20.5;18.4;16.4;83;68;44;0.0;15.938;25.0;6.0
507;09/06/2024;18.5;14.4;11.4;20.6;19.3;18.1;88;78;55;0.8;7.663;30.0;7.3
507;08/06/2024;28.2;19.1;13.9;25.6;22.4;20.5;95;73;33;9.3;14.863;33.1;5.0
507;07/06/2024;31.2;22.3;14.4;25.5;23.0;20.7;92;56;27;0.2;20.039;28.5;6.2
507;06/06/2024;31.3;22.1;13.7;26.2;23.2;20.1;92;62;31;0.0;23.756;25.6;4.9
507;05/06/2024;32.7;21.5;10.4;26.3;22.4;18.6;89;55;25;0.0;28.479;23.3;4.6
507;04/06/2024;28.6;19.4;12.3;25.5;21.3;17.8;85;57;19;0.0;29.945;21.9;4.0
507;03/06/2024;21.2;16.2;12.9;23.2;19.8;17.5;82;68;50;0.0;22.995;26.1;5.7
507;02/06/2024;21.4;14.9;9.2;21.4;18.8;16.5;91;69;40;0.0;18.459;26.2;4.7
507;01/06/2024;20.4;13.8;7.8;21.1;18.7;16.5;89;66;41;0.0;19.835;28.2;4.7
507;31/05/2024;18.7;13.3;9.0;21.9;19.2;17.3;84;64;47;0.0;19.935;28.0;6.2
507;30/05/2024;22.7;16.1;9.8;23.4;20.7;18.4;89;69;55;0.0;21.063;30.6;5.3
507;29/05/2024;27.9;19.4;9.8;25.1;20.9;17.2;88;55;27;0.0;30.026;22.7;4.9
507;28/05/2024;27.2;17.2;6.9;23.8;19.4;15.5;92;57;28;0.0;30.470;18.6;4.7
507;27/05/2024;20.0;14.2;10.0;20.7;18.7;17.3;86;69;48;0.0;14.535;25.7;6.0
507;26/05/2024;23.2;15.7;8.8;22.7;19.5;16.3;88;64;40;0.0;26.874;32.3;6.7
507;25/05/2024;28.0;17.6;8.2;22.4;19.1;16.1;95;63;28;0.0;26.015;29.2;6.1
507;24/05/2024;23.6;15.1;6.3;22.6;18.7;15.0;96;64;31;0.0;30.577;19.7;2.9
507;23/05/2024;18.6;13.3;7.5;20.4;17.8;15.1;95;68;40;0.0;22.654;17.2;3.7
507;22/05/2024;20.4;13.3;8.8;19.7;17.6;15.8;95;72;35;1.0;16.503;42.0;4.7
507;21/05/2024;19.3;13.2;7.9;21.0;17.8;15.0;96;75;40;0.0;24.353;38.4;4.6
507;20/05/2024;18.0;12.6;9.1;19.9;16.9;14.6;95;78;47;8.7;21.427;23.9;4.4
507;19/05/2024;16.9;12.2;9.2;18.5;16.9;15.2;97;80;55;14.7;14.957;36.1;4.6
507;18/05/2024;18.9;11.7;5.2;19.5;16.6;13.9;98;79;47;0.6;20.684;44.8;3.8
507;17/05/2024;17.9;11.4;8.6;19.5;16.7;14.8;96;83;46;14.1;15.916;34.2;3.3
507;16/05/2024;17.1;11.8;7.3;17.9;16.4;14.8;96;69;39;1.8;14.674;36.7;4.5
507;15/05/2024;18.0;11.7;5.8;19.1;16.9;14.9;97;67;30;1.8;20.832;37.0;6.3
507;14/05/2024;17.8;11.5;7.9;20.0;17.7;16.1;94;82;49;10.3;16.113;28.0;3.9
507;13/05/2024;26.1;15.6;6.9;21.0;18.3;15.6;96;72;37;11.7;18.355;47.5;6.0
507;12/05/2024;23.6;16.2;9.6;21.9;18.9;15.9;96;71;44;0.0;24.390;25.6;5.2
507;11/05/2024;27.2;18.4;12.6;21.8;19.0;16.6;88;56;27;1.8;21.504;59.1;10.6
507;10/05/2024;28.4;19.6;9.9;22.0;18.7;15.4;81;48;24;0.0;28.502;32.9;8.6
507;09/05/2024;26.7;16.6;5.0;21.2;17.7;14.0;94;54;19;0.0;28.455;23.7;4.4
507;08/05/2024;22.6;14.8;8.6;20.6;16.8;13.7;85;62;37;0.0;28.215;25.1;4.8
507;07/05/2024;18.3;12.4;8.3;17.3;15.5;14.1;86;64;41;0.0;15.074;27.0;5.9
507;06/05/2024;18.7;12.5;8.9;18.0;15.8;14.2;96;70;36;0.0;18.108;25.0;4.9
507;05/05/2024;22.3;14.2;9.9;17.6;15.9;14.3;95;76;39;3.8;10.767;50.0;4.2
507;04/05/2024;23.2;17.0;11.1;19.1;16.3;14.3;91;56;35;0.6;17.218;41.1;7.4
507;03/05/2024;20.6;12.9;4.1;17.7;14.8;12.2;93;55;27;0.0;22.808;41.0;7.3
507;02/05/2024;16.3;9.0;2.4;16.9;14.1;11.4;94;65;32;0.4;27.502;68.1;9.6
507;01/05/2024;15.6;9.2;6.5;17.3;15.0;13.4;91;70;29;4.2;21.221;50.5;10.5
507;30/04/2024;21.6;12.1;2.7;17.8;15.0;11.9;96;64;27;1.8;21.299;40.0;4.6
507;29/04/2024;18.1;10.7;5.9;17.7;15.1;12.8;88;69;40;0.0;20.981;26.5;4.9
507;28/04/2024;18.4;9.9;2.1;18.2;14.8;11.6;97;71;32;1.0;25.089;31.3;4.6
507;27/04/2024;15.9;10.3;7.4;17.3;14.9;13.1;94;73;38;9.5;19.225;54.0;7.5
507;26/04/2024;17.7;11.7;5.6;16.6;14.8;12.9;96;70;41;0.2;15.464;28.9;5.5
507;25/04/2024;16.1;10.6;6.1;17.3;15.0;13.0;87;62;36;0.2;15.815;31.5;4.3
507;24/04/2024;16.2;9.1;2.6;17.6;13.9;10.9;82;56;34;0.0;26.408;24.2;5.7
507;23/04/2024;10.5;6.4;2.2;14.1;13.1;11.9;87;68;52;0.2;9.248;34.2;8.3
507;22/04/2024;13.1;8.4;2.9;17.8;14.9;12.6;68;47;24;0.0;27.683;41.4;9.4
507;21/04/2024;17.8;10.3;3.8;18.3;15.0;12.2;86;56;22;0.0;27.562;35.8;8.5
507;20/04/2024;21.2;12.2;4.6;18.4;14.8;11.7;75;54;26;0.0;27.202;35.9;6.4
507;19/04/2024;20.6;9.9;-1.2;16.9;13.8;10.7;94;56;19;0.0;27.641;28.3;6.3
507;18/04/2024;16.5;10.0;3.7;16.4;14.1;12.4;86;61;40;0.0;19.266;26.5;6.5
507;17/04/2024;15.3;10.2;7.7;15.7;14.1;12.8;77;64;44;0.0;15.908;33.3;8.4
507;16/04/2024;14.9;10.9;8.5;16.2;14.6;13.5;77;65;50;0.0;14.103;37.6;8.3
507;15/04/2024;18.4;14.0;9.8;17.6;15.6;14.2;77;63;43;0.0;19.103;38.8;8.8
507;14/04/2024;29.1;19.1;7.7;18.6;15.8;12.9;90;51;25;0.0;24.327;28.7;5.9
507;13/04/2024;30.0;17.8;5.6;18.7;15.1;11.9;92;53;18;0.0;25.549;24.0;4.4
507;12/04/2024;28.4;16.8;5.0;18.0;14.3;11.1;95;54;12;0.0;25.776;24.0;4.3
507;11/04/2024;23.7;14.3;5.2;16.2;13.1;10.3;75;49;25;0.0;25.159;24.2;6.2
507;10/04/2024;18.4;11.0;2.9;15.3;12.3;9.8;90;54;28;0.0;24.691;33.7;6.7
507;09/04/2024;14.7;8.9;3.5;13.3;11.4;9.5;81;61;38;0.0;20.443;44.1;9.3
507;08/04/2024;22.2;11.3;5.1;14.8;12.7;11.1;95;74;25;7.5;13.046;64.4;8.0
507;07/04/2024;21.8;15.1;9.4;14.7;12.9;11.3;87;65;43;0.0;14.406;47.4;5.9
507;06/04/2024;20.8;16.2;11.9;13.5;12.5;11.3;70;52;40;0.0;9.383;60.9;17.6
507;05/04/2024;27.4;16.7;7.3;14.4;12.4;10.5;90;53;17;0.0;18.231;50.4;12.7
507;04/04/2024;22.5;13.8;4.3;14.9;12.1;9.3;91;63;37;0.0;21.640;31.0;6.3
507;03/04/2024;20.8;14.0;8.2;13.3;11.2;9.5;78;57;30;0.0;18.908;44.5;8.4
507;02/04/2024;15.3;8.7;1.2;11.1;9.5;7.8;89;68;44;0.0;9.585;30.1;6.5
507;01/04/2024;15.0;8.5;2.1;11.8;9.6;7.7;92;62;33;0.0;15.990;53.6;10.3
507;31/03/2024;11.4;6.8;2.5;11.5;10.2;9.0;94;77;52;2.6;10.023;52.7;6.6
507;30/03/2024;15.0;8.3;1.2;12.8;10.5;8.8;97;73;41;0.2;15.275;40.4;9.5
507;29/03/2024;11.0;8.1;3.5;12.2;11.3;10.2;92;79;64;4.6;5.987;47.5;5.6
507;28/03/2024;20.1;12.4;6.7;13.8;11.4;9.2;92;52;29;2.0;20.326;64.2;14.3
507;27/03/2024;18.4;10.1;3.0;12.2;10.3;8.6;86;56;29;0.2;13.397;62.6;12.7
507;26/03/2024;12.3;7.4;3.7;11.9;10.8;9.8;89;60;26;0.2;16.232;50.3;12.9
507;25/03/2024;13.6;8.6;3.5;12.8;11.5;10.2;95;83;68;2.2;9.566;47.4;10.9
507;24/03/2024;17.4;9.4;4.0;15.1;12.4;10.2;85;65;36;0.0;19.245;21.5;6.0
507;23/03/2024;16.7;12.3;6.5;15.9;13.8;12.2;85;67;44;0.0;18.713;28.2;8.9
507;22/03/2024;25.0;14.9;5.2;16.1;13.3;10.4;95;70;35;0.0;20.104;38.1;5.9
507;21/03/2024;21.8;15.3;9.6;15.0;13.1;11.5;89;69;44;0.0;17.862;37.2;9.5
507;20/03/2024;19.6;15.0;10.1;14.3;12.9;11.4;85;70;52;2.2;13.338;35.6;8.5
507;19/03/2024;23.6;15.2;7.1;15.4;13.0;10.7;93;69;41;0.0;19.318;32.3;6.1
507;18/03/2024;23.7;15.1;7.5;15.9;12.9;10.3;90;70;42;0.0;19.058;17.9;3.4
507;17/03/2024;21.9;14.2;6.9;14.8;12.1;9.6;92;71;46;0.0;14.656;15.6;2.9
507;16/03/2024;21.1;12.4;3.9;14.1;11.2;8.4;95;71;39;0.0;17.107;19.0;3.3
507;15/03/2024;19.1;13.1;7.0;12.5;10.6;9.0;89;69;45;0.2;14.250;49.4;8.9
507;14/03/2024;19.9;11.0;2.1;13.3;10.0;7.2;96;69;41;0.0;16.554;40.0;6.4
507;13/03/2024;17.1;8.4;-0.5;11.5;9.1;6.6;96;74;48;0.0;19.124;27.4;6.1
507;12/03/2024;16.6;9.4;3.7;12.2;9.4;7.4;90;69;38;0.0;16.213;19.5;3.4
507;11/03/2024;12.8;8.6;5.5;9.7;8.4;7.4;86;68;49;0.2;10.835;43.7;13.8
507;10/03/2024;12.9;7.1;1.1;9.7;7.9;6.4;93;71;44;0.4;13.385;57.3;10.2
507;09/03/2024;12.6;6.9;1.2;10.7;8.4;6.8;93;69;39;1.6;14.977;51.5;6.9
507;08/03/2024;12.6;7.6;1.5;8.8;7.8;6.5;98;71;40;0.2;6.865;41.8;5.8
507;07/03/2024;16.2;9.4;3.7;9.0;7.9;6.5;88;65;30;1.2;10.354;54.7;13.7
507;06/03/2024;13.9;5.8;-1.9;10.3;7.6;5.2;95;72;38;0.0;17.891;24.4;4.5
507;05/03/2024;13.2;7.6;2.5;10.1;7.9;6.1;83;63;33;0.0;18.015;36.6;10.0
507;04/03/2024;15.1;7.3;2.1;9.3;7.5;6.2;93;76;44;1.6;9.708;50.5;6.3
507;03/03/2024;8.5;4.4;0.9;8.3;6.8;5.4;89;74;54;0.4;10.775;51.3;12.3
507;02/03/2024;13.6;7.1;2.9;9.1;8.0;7.0;92;72;45;8.1;5.105;48.3;7.9
507;01/03/2024;12.8;7.6;1.0;9.5;7.7;5.8;84;63;44;0.0;12.118;52.7;10.2
507;29/02/2024;12.5;6.9;3.5;9.6;8.0;6.5;94;78;54;10.1;12.181;68.7;10.4
507;28/02/2024;10.6;7.2;4.7;8.8;7.6;6.6;91;83;71;3.8;5.482;45.2;9.0
507;27/02/2024;8.3;5.3;3.1;8.8;7.3;6.4;89;77;53;8.1;10.444;53.7;16.5
507;26/02/2024;11.5;7.5;3.9;8.8;8.0;7.1;90;71;43;13.5;8.613;50.7;18.7
507;25/02/2024;14.8;7.8;4.4;8.5;7.9;7.4;95;82;43;5.3;1.953;66.4;8.6
507;24/02/2024;10.8;7.0;2.4;8.9;7.8;6.9;89;61;42;0.6;8.704;50.3;14.2
507;23/02/2024;11.5;7.4;3.3;9.6;8.3;7.0;96;57;39;0.0;15.716;59.0;17.5
507;22/02/2024;19.5;9.2;3.1;11.5;9.4;7.7;95;76;42;10.1;9.722;52.3;5.7
507;21/02/2024;16.4;8.7;1.1;10.6;8.5;6.5;85;62;44;0.0;8.213;14.3;3.2
507;20/02/2024;17.4;8.0;0.0;11.2;8.9;6.8;91;62;17;0.0;14.436;21.2;4.2
507;19/02/2024;16.0;12.0;6.3;12.0;10.3;9.2;87;69;43;0.0;13.798;31.5;7.4
507;18/02/2024;17.5;9.9;1.2;10.7;8.5;6.3;91;64;33;0.0;11.843;21.3;4.5
507;17/02/2024;14.9;7.4;1.0;10.7;8.5;6.7;97;77;52;0.0;14.590;30.0;5.1
507;16/02/2024;13.3;9.7;4.8;11.2;9.9;8.7;94;82;63;4.6;5.991;23.8;4.5
507;15/02/2024;19.1;12.2;9.2;10.6;9.3;8.2;93;79;47;2.4;6.310;45.4;7.4
507;14/02/2024;14.6;9.0;2.3;9.8;8.3;6.5;97;83;65;0.0;8.155;27.8;5.8
507;13/02/2024;19.4;9.0;1.3;10.6;8.1;6.0;96;78;47;0.0;11.182;15.3;3.5
507;12/02/2024;14.4;8.7;4.7;9.6;7.8;6.8;89;71;44;0.0;12.142;57.2;7.8
507;11/02/2024;11.4;6.2;1.4;8.2;6.9;5.5;88;68;48;0.0;10.050;44.1;9.6
507;10/02/2024;11.8;7.8;3.4;9.4;8.4;7.2;90;69;46;8.1;9.874;49.0;13.8
507;09/02/2024;11.7;9.5;7.8;9.7;8.9;8.2;97;87;62;2.6;4.788;33.3;10.1
507;08/02/2024;15.1;10.7;5.8;9.0;8.1;7.1;87;65;36;0.0;4.919;47.7;5.4
507;07/02/2024;14.7;8.7;0.0;9.1;7.4;5.5;95;72;46;0.0;6.770;35.5;6.0
507;06/02/2024;16.1;8.4;3.6;9.6;7.7;6.4;91;75;47;0.0;7.874;19.8;3.5
507;05/02/2024;17.1;7.4;-0.5;9.4;7.3;5.3;95;72;35;0.0;9.906;17.1;3.2
507;04/02/2024;19.6;7.9;-0.5;9.8;7.3;5.3;96;73;33;0.0;11.155;16.0;2.7
507;03/02/2024;14.8;6.0;0.2;9.6;7.6;6.0;97;84;56;0.2;9.213;14.0;2.7
507;02/02/2024;14.1;9.8;7.5;10.1;8.5;7.6;93;78;59;0.0;8.958;23.4;6.4
507;01/02/2024;14.4;7.5;1.1;9.1;7.3;5.6;94;77;56;0.0;9.492;27.5;6.1
507;31/01/2024;15.3;8.0;1.9;9.7;8.0;6.4;94;77;50;0.0;10.561;12.8;3.1
507;30/01/2024;10.3;8.5;6.9;8.6;7.8;7.3;92;83;76;0.0;2.928;21.9;6.9
507;29/01/2024;8.6;6.8;2.5;7.4;6.8;6.1;97;91;85;0.0;1.199;27.6;7.3
507;28/01/2024;11.0;5.3;0.8;7.9;6.6;5.5;97;90;75;0.0;5.793;29.5;5.5
507;27/01/2024;14.2;6.8;1.2;8.7;7.0;5.5;95;82;58;0.0;8.695;24.8;4.5
507;26/01/2024;19.4;9.0;1.8;9.4;7.2;5.3;88;69;41;0.0;9.265;12.9;3.0
507;25/01/2024;20.8;9.6;1.6;9.5;7.4;5.5;96;73;40;0.0;10.275;23.7;4.7
507;24/01/2024;19.4;9.9;3.4;9.6;7.4;5.6;97;78;45;0.0;10.186;14.3;3.7
507;23/01/2024;16.1;10.0;5.4;8.9;7.2;6.0;94;81;63;0.0;8.762;33.9;6.0
507;22/01/2024;15.7;5.7;-2.1;7.1;4.9;3.1;95;79;52;0.0;7.625;45.2;6.1
507;21/01/2024;12.0;1.7;-4.7;5.9;4.0;2.5;92;75;46;0.0;10.429;12.8;3.0
507;20/01/2024;7.2;0.6;-4.0;6.0;4.5;3.3;84;64;33;0.0;10.785;29.1;6.6
507;19/01/2024;6.1;3.3;-0.9;8.2;7.2;5.2;94;65;34;0.8;4.399;33.6;7.4
507;18/01/2024;16.6;11.5;5.6;9.5;8.4;7.5;91;59;40;1.2;7.173;57.0;10.0
507;17/01/2024;16.9;13.6;7.9;9.8;8.5;7.5;97;59;41;0.0;7.456;48.8;9.5
507;16/01/2024;10.9;7.9;3.7;8.2;7.3;6.1;97;94;86;1.0;2.542;23.2;3.8
507;15/01/2024;16.4;10.2;6.9;8.7;7.3;6.4;96;89;65;1.0;3.611;30.7;5.2
507;14/01/2024;13.0;6.9;0.6;6.9;5.5;4.3;96;91;78;1.8;2.979;53.4;5.3
507;13/01/2024;6.1;1.6;-2.0;5.7;4.4;3.4;96;91;75;0.0;4.001;17.8;2.7
507;12/01/2024;6.9;2.7;-1.6;6.4;5.1;4.2;96;84;63;0.0;9.455;23.1;4.7
507;11/01/2024;5.3;3.2;2.2;6.1;5.3;4.8;95;86;75;0.2;3.130;20.3;4.5
507;10/01/2024;3.7;2.8;1.4;5.8;5.3;4.9;96;93;83;0.8;1.519;17.1;2.7
507;09/01/2024;7.7;2.8;-2.1;6.0;4.8;3.6;95;84;68;0.2;7.339;17.5;2.9
507;08/01/2024;7.6;3.6;0.2;6.4;5.4;4.7;90;78;49;0.0;5.773;22.2;6.1
507;07/01/2024;6.9;4.4;3.3;6.6;5.8;5.2;96;86;73;2.2;3.999;31.9;9.8
507;06/01/2024;6.2;4.7;3.8;6.5;6.1;5.6;95;86;78;6.3;3.090;42.7;13.5
507;05/01/2024;8.9;6.4;4.4;7.7;7.0;6.3;96;83;65;5.0;5.427;43.4;8.5
507;04/01/2024;9.2;5.0;0.4;7.6;6.7;5.4;96;92;78;0.2;5.716;25.4;4.0
507;03/01/2024;16.6;9.8;6.3;8.8;7.5;6.5;96;82;49;1.2;4.520;48.4;8.1
507;02/01/2024;8.6;5.2;2.3;6.5;6.1;5.5;94;83;70;0.0;1.327;20.1;3.1
507;01/01/2024;12.0;5.7;1.4;7.6;6.5;5.5;96;75;43;0.0;8.338;31.0;4.3
507;31/12/2023;12.8;8.0;3.9;8.0;7.1;6.5;96;73;44;0.0;6.972;51.6;9.4
507;30/12/2023;13.0;8.4;5.2;8.6;7.4;6.4;96;90;72;0.2;7.665;19.6;3.7
507;29/12/2023;10.6;6.1;2.9;7.3;6.1;5.1;96;90;79;0.4;3.070;10.1;2.3
507;28/12/2023;6.2;2.5;-1.9;5.8;4.7;3.7;94;86;76;0.0;2.705;12.6;2.7
507;27/12/2023;9.0;0.8;-4.2;5.7;4.3;3.1;96;85;54;0.0;8.495;29.7;3.4
507;26/12/2023;12.1;2.9;-2.8;6.5;5.1;3.9;96;76;38;0.2;8.628;17.7;3.6
507;25/12/2023;13.8;3.9;-2.4;7.6;6.1;4.7;96;75;39;0.0;8.695;16.2;2.8
507;24/12/2023;13.4;6.9;2.1;8.8;7.8;6.7;96;75;45;0.0;8.805;23.7;6.0
507;23/12/2023;10.9;9.0;7.1;9.3;8.5;8.0;92;79;70;0.0;3.374;22.0;7.3
507;22/12/2023;12.0;10.3;8.0;9.3;8.5;8.0;86;74;69;0.0;2.678;29.1;7.7
507;21/12/2023;12.4;9.8;6.6;8.6;7.7;6.7;89;78;64;0.0;2.849;28.6;8.8
507;20/12/2023;9.7;8.1;6.1;7.5;6.9;6.0;92;83;70;0.6;1.992;35.9;10.2
507;19/12/2023;12.3;4.3;-2.5;6.4;5.0;3.6;96;73;43;0.2;9.167;26.2;4.5
507;18/12/2023;11.3;1.1;-4.0;7.0;5.6;4.5;96;91;59;0.2;8.857;8.2;2.1
507;17/12/2023;8.6;1.5;-2.8;7.5;6.3;5.1;96;93;74;0.2;6.741;16.4;3.0
507;16/12/2023;11.8;6.9;0.6;9.1;8.0;7.1;96;83;63;0.0;8.756;31.4;6.9
507;15/12/2023;12.0;9.4;6.7;10.3;9.2;8.6;96;84;74;0.0;3.692;24.3;6.5
507;14/12/2023;9.8;7.7;6.4;9.3;8.8;8.3;96;84;68;3.2;3.938;39.2;10.9
507;13/12/2023;13.4;9.8;6.8;10.4;9.5;8.8;81;69;57;0.2;5.004;47.3;16.6
507;12/12/2023;14.8;10.9;6.7;10.7;9.9;9.1;96;88;56;2.2;2.388;47.1;6.8
507;11/12/2023;17.5;11.7;6.9;11.1;10.0;8.9;96;84;57;0.0;6.451;41.2;5.4
507;10/12/2023;18.3;12.6;8.7;11.7;10.3;9.2;96;88;66;0.0;5.268;47.1;4.9
507;09/12/2023;18.5;11.3;3.5;10.2;8.5;6.9;96;82;54;0.0;6.665;53.4;8.5
507;08/12/2023;12.4;7.8;3.6;8.7;7.6;6.8;96;80;57;0.2;6.871;41.5;9.7
507;07/12/2023;6.0;3.5;-0.2;7.6;6.8;5.8;96;95;90;6.7;2.448;23.4;3.6
507;06/12/2023;10.5;4.1;-0.7;8.6;7.3;6.0;96;86;55;0.0;7.627;12.8;2.6
507;05/12/2023;9.3;5.0;-0.1;8.9;7.8;6.5;96;81;59;0.0;6.470;18.4;3.8
507;04/12/2023;14.7;8.2;4.4;10.0;8.8;7.8;95;78;48;4.0;7.539;40.5;8.5
507;03/12/2023;10.0;4.7;-0.9;9.1;8.0;6.5;96;87;59;0.2;8.410;23.1;3.3
507;02/12/2023;9.9;7.0;3.9;9.8;9.1;8.4;96;81;64;1.0;3.643;34.0;9.0
507;01/12/2023;10.6;8.2;6.6;10.8;10.1;9.2;96;78;55;4.6;5.890;56.8;12.9
507;30/11/2023;12.9;10.5;7.8;12.1;11.4;10.8;96;95;94;18.6;1.530;29.3;3.8
507;29/11/2023;12.6;11.1;9.2;12.3;11.4;10.8;96;95;90;0.2;4.066;22.2;3.5
507;28/11/2023;15.5;12.0;8.4;11.5;10.4;9.3;96;83;65;0.2;5.445;31.6;8.9
507;27/11/2023;12.4;9.0;3.3;10.1;9.0;7.7;95;83;67;0.2;3.165;37.0;7.9
507;26/11/2023;14.4;5.5;-0.8;10.3;8.7;7.0;95;83;54;0.0;8.831;11.6;2.7
507;25/11/2023;13.1;9.2;3.3;11.4;10.1;9.2;96;82;67;0.0;5.277;22.2;7.0
507;24/11/2023;12.3;8.6;4.6;10.4;9.2;8.1;93;83;68;0.0;6.552;27.7;8.7
